dataset,method,n_strata,ARI_mean,ARI_sd,ARI_se,ARI_ci95,C1_heterogeneity_mean,C1_heterogeneity_sd,C1_heterogeneity_se,C1_heterogeneity_ci95,W_est_mean,W_est_sd,W_est_se,W_est_ci95,bias_crude_mean,bias_crude_sd,bias_crude_se,bias_crude_ci95,bias_stratified_mean,bias_stratified_sd,bias_stratified_se,bias_stratified_ci95,bias_reduction_mean,bias_reduction_sd,bias_reduction_se,bias_reduction_ci95,bias_reduction_relative_mean,bias_reduction_relative_sd,bias_reduction_relative_se,bias_reduction_relative_ci95,abs_bias_crude_mean,abs_bias_stratified_mean,abs_bias_crude_se,abs_bias_stratified_se
Smoking Mortality,1D_ml_uncertainty,2,0.1514466589744215,,,,0.0786876430595938,,,,0.0037500636819971,,,,0.1195368047613798,,,,0.1269049810842973,,,,-0.0073681763229175,,,,-0.06163939497651705,,,,0.1195368047613798,0.1269049810842973,,
Smoking Mortality,1D_ml_uncertainty,3,0.1738203382322165,,,,0.0586432342113186,,,,0.0042033120132979,,,,0.1195368047613798,,,,0.1268252125544359,,,,-0.0072884077930561,,,,-0.06097208142383659,,,,0.1195368047613798,0.1268252125544359,,
Smoking Mortality,1D_ml_uncertainty,4,0.1662376956337488,,,,0.0780561065901451,,,,0.005818997960973,,,,0.1195368047613798,,,,0.1368580805234711,,,,-0.0173212757620913,,,,-0.14490328561707955,,,,0.1195368047613798,0.1368580805234711,,
Smoking Mortality,1D_ml_uncertainty,7,0.1309040269421308,,,,0.1308076122030854,,,,0.0078736627444433,,,,0.1195368047613798,,,,0.1417854374584431,,,,-0.0222486326970633,,,,-0.1861237025824487,,,,0.1195368047613798,0.1417854374584431,,
Smoking Mortality,2A_PCA_cum60,2,0.1895215957299247,,,,0.0701234282739911,,,,0.0003904770497831,,,,0.1195368047613798,,,,0.1063203653333944,,,,0.0132164394279853,,,,0.11056376698681347,,,,0.1195368047613798,0.1063203653333944,,
Smoking Mortality,2A_PCA_cum60,3,0.2224540857347068,,,,0.4103650611747012,,,,0.0161695595049573,,,,0.1195368047613798,,,,0.0969893324542777,,,,0.022547472307102,,,,0.18862368248935146,,,,0.1195368047613798,0.0969893324542777,,
Smoking Mortality,2A_PCA_cum60,4,0.2125154361846995,,,,0.2176222735797988,,,,0.0235584631743667,,,,0.1195368047613798,,,,0.0848277585688001,,,,0.0347090461925796,,,,0.29036284064867,,,,0.1195368047613798,0.0848277585688001,,
Smoking Mortality,2A_PCA_cum60,7,0.1709042788974396,,,,0.5052739668832308,,,,0.0210442973864659,,,,0.1195368047613798,,,,0.0869157166907499,,,,0.0326210880706298,,,,0.2728957674228313,,,,0.1195368047613798,0.0869157166907499,,
Smoking Mortality,2B_clustering,2,0.2251623334134506,,,,0.0806616457749824,,,,0.0051734076260655,,,,0.1195368047613798,,,,0.0955116141075123,,,,0.0240251906538675,,,,0.20098571901622064,,,,0.1195368047613798,0.0955116141075123,,
Smoking Mortality,2B_clustering,3,0.2090420739471961,,,,0.1211828374202248,,,,0.2137113067001821,,,,0.1195368047613798,,,,0.0931102024589114,,,,0.0264266023024683,,,,0.2210750266850563,,,,0.1195368047613798,0.0931102024589114,,
Smoking Mortality,2B_clustering,4,0.2269671722317753,,,,0.506564440929508,,,,0.2115226240294108,,,,0.1195368047613798,,,,0.0672019989430888,,,,0.0523348058182909,,,,0.43781332387763006,,,,0.1195368047613798,0.0672019989430888,,
Smoking Mortality,2B_clustering,7,0.1408564697492574,,,,0.3589632963340297,,,,0.2891548522365588,,,,0.1195368047613798,,,,0.0730542938829787,,,,0.046482510878401,,,,0.388855223051928,,,,0.1195368047613798,0.0730542938829787,,
Smoking Mortality,GMM,2,-0.0011030279765572,,,,0.2051072966743806,,,,0.1797539221640225,,,,0.1195368047613798,,,,0.1169241722805091,,,,0.0026126324808706,,,,0.02185630179831277,,,,0.1195368047613798,0.1169241722805091,,
Smoking Mortality,GMM,3,0.1922951250530576,,,,0.2572611424018407,,,,0.2311050955899515,,,,0.1195368047613798,,,,0.1090650799913892,,,,0.0104717247699906,,,,0.08760251531646956,,,,0.1195368047613798,0.1090650799913892,,
Smoking Mortality,GMM,4,0.1416351897958331,,,,0.3418560627121253,,,,0.2667671308460767,,,,0.1195368047613798,,,,0.0820866076112231,,,,0.0374501971501566,,,,0.31329427974016066,,,,0.1195368047613798,0.0820866076112231,,
Smoking Mortality,GMM,7,0.1499329078426701,,,,0.3653386428062186,,,,0.3029236659722486,,,,0.1195368047613798,,,,0.099973363794782,,,,0.0195634409665978,,,,0.16366039736172033,,,,0.1195368047613798,0.099973363794782,,
Smoking Mortality,PS_propensity_score,2,0.0430905942904284,,,,0.1072256801992362,,,,0.1162254320254974,,,,0.1195368047613798,,,,0.0798381775005367,,,,0.039698627260843,,,,0.3321038013362476,,,,0.1195368047613798,0.0798381775005367,,
Smoking Mortality,PS_propensity_score,3,0.0518789419650223,,,,0.1245548714085106,,,,0.1569354274991916,,,,0.1195368047613798,,,,0.0656829464620011,,,,0.0538538582993786,,,,0.45052114624346995,,,,0.1195368047613798,0.0656829464620011,,
Smoking Mortality,PS_propensity_score,4,0.0481067484349307,,,,0.2630678810183359,,,,0.1770100742991998,,,,0.1195368047613798,,,,0.0622666627528688,,,,0.0572701420085109,,,,0.47910049229468743,,,,0.1195368047613798,0.0622666627528688,,
Smoking Mortality,PS_propensity_score,7,0.0424900193478419,,,,0.3914985218496121,,,,0.2097573646043599,,,,0.1195368047613798,,,,0.0595831964911172,,,,0.0599536082702626,,,,0.5015493628923946,,,,0.1195368047613798,0.0595831964911172,,
Smoking Mortality,Prognostic_score,2,0.2679540169299412,,,,0.091068589140683,,,,0.0054515470308262,,,,0.1195368047613798,,,,0.087358207061635,,,,0.0321785976997448,,,,0.26919405921866446,,,,0.1195368047613798,0.087358207061635,,
Smoking Mortality,Prognostic_score,3,0.4060562333079578,,,,0.2892865286027931,,,,0.1510457018992309,,,,0.1195368047613798,,,,0.052617955923103,,,,0.0669188488382767,,,,0.559817948721824,,,,0.1195368047613798,0.052617955923103,,
Smoking Mortality,Prognostic_score,4,0.4196928852216408,,,,0.2769516778853806,,,,0.2066641832831806,,,,0.1195368047613798,,,,0.0271626625651832,,,,0.0923741421961965,,,,0.7727673696866375,,,,0.1195368047613798,0.0271626625651832,,
Smoking Mortality,Prognostic_score,7,0.4381232944986797,,,,1.0,,,,0.2251507800884995,,,,0.1195368047613798,,,,0.0032090996205598,,,,0.1163277051408199,,,,0.9731538781970471,,,,0.1195368047613798,0.0032090996205598,,
Smoking Mortality,baseline_oracle_kmeans,2,0.2799208637143905,,,,0.076352060240376,,,,2.748285341347412e-05,,,,0.1195368047613798,,,,0.0892750962673884,,,,0.0302617084939914,,,,0.2531580842770562,,,,0.1195368047613798,0.0892750962673884,,
Smoking Mortality,baseline_oracle_kmeans,3,0.4865530519114536,,,,0.166639789880682,,,,0.0530593513036475,,,,0.1195368047613798,,,,0.0627192472989316,,,,0.0568175574624481,,,,0.4753143400132521,,,,0.1195368047613798,0.0627192472989316,,
Smoking Mortality,baseline_oracle_kmeans,4,0.5866910557209718,,,,0.7780053950467626,,,,0.0966226429251095,,,,0.1195368047613798,,,,0.0099489444876517,,,,0.109587860273728,,,,0.9167708681229028,,,,0.1195368047613798,0.0099489444876517,,
Smoking Mortality,baseline_oracle_kmeans,7,0.7903780694903684,,,,1.0,,,,0.1092657920614686,,,,0.1195368047613798,,,,0.0083741815377129,,,,0.1111626232236669,,,,0.9299447433413541,,,,0.1195368047613798,0.0083741815377129,,
Smoking Mortality,baseline_oracle_quantile,2,0.293191942597047,,,,0.0774119848989383,,,,8.929476061891872e-05,,,,0.1195368047613798,,,,0.0988939430468585,,,,0.0206428617145213,,,,0.1726904258126083,,,,0.1195368047613798,0.0988939430468585,,
Smoking Mortality,baseline_oracle_quantile,3,0.4510717020018113,,,,0.1528826608357939,,,,0.0553228375303723,,,,0.1195368047613798,,,,0.0588669383904575,,,,0.0606698663709222,,,,0.5075413090723975,,,,0.1195368047613798,0.0588669383904575,,
Smoking Mortality,baseline_oracle_quantile,4,0.493479898077001,,,,0.4497054906484304,,,,0.0952518044533105,,,,0.1195368047613798,,,,0.0322646183994937,,,,0.0872721863618861,,,,0.7300863239242461,,,,0.1195368047613798,0.0322646183994937,,
Smoking Mortality,baseline_oracle_quantile,7,0.5126622429064848,,,,1.0,,,,0.1002659609709319,,,,0.1195368047613798,,,,0.0163457993585329,,,,0.1031910054028468,,,,0.8632571834995716,,,,0.1195368047613798,0.0163457993585329,,
Smoking Mortality,baseline_random,2,0.0002206288016664,,,,1.0,,,,2.646333289169079e-07,,,,0.1195368047613798,,,,0.1195452247771455,,,,-8.420015765689404e-06,,,,-7.043868859057945e-05,,,,0.1195368047613798,0.1195452247771455,,
Smoking Mortality,baseline_random,3,-7.157952362457981e-05,,,,0.2201579599408462,,,,0.0001361191409338,,,,0.1195368047613798,,,,0.1197686847723606,,,,-0.0002318800109808,,,,-0.0019398210571521801,,,,0.1195368047613798,0.1197686847723606,,
Smoking Mortality,baseline_random,4,-0.0002121605623836,,,,0.2834087707990198,,,,0.0007326574178641,,,,0.1195368047613798,,,,0.1200478317005626,,,,-0.0005110269391828,,,,-0.004275059386127156,,,,0.1195368047613798,0.1200478317005626,,
Smoking Mortality,baseline_random,7,-0.0019386335442693,,,,0.5817313720633748,,,,0.0022167240224248,,,,0.1195368047613798,,,,0.1189192991864234,,,,0.0006175055749563,,,,0.005165819650182812,,,,0.1195368047613798,0.1189192991864234,,
UC Berkeley,1A_predicted_prob,2,0.0765002174088574,,,,1.0,,,,0.1445035493136039,,,,0.2000610460847428,,,,0.1753020150719864,,,,0.0247590310127563,,,,0.12375738054608021,,,,0.2000610460847428,0.1753020150719864,,
UC Berkeley,1A_predicted_prob,3,0.0817258904881603,,,,0.3127633585627474,,,,0.1822227345837542,,,,0.2000610460847428,,,,0.1694650762722609,,,,0.0305959698124818,,,,0.15293316920637268,,,,0.2000610460847428,0.1694650762722609,,
UC Berkeley,1A_predicted_prob,4,0.0776139333347464,,,,0.8217639768990446,,,,0.194222835992833,,,,0.2000610460847428,,,,0.1667204914562582,,,,0.0333405546284845,,,,0.1666519059105691,,,,0.2000610460847428,0.1667204914562582,,
UC Berkeley,1A_predicted_prob,6,0.0676224768030212,,,,0.6114572909234227,,,,0.2056737946886979,,,,0.2000610460847428,,,,0.1649583369779741,,,,0.0351027091067686,,,,0.17545998980680988,,,,0.2000610460847428,0.1649583369779741,,
UC Berkeley,1B_residual,2,0.0609006079379046,,,,0.0144353548432111,,,,0.0345803859682518,,,,0.2000610460847428,,,,0.090133233393211,,,,0.1099278126915318,,,,0.5494713480852642,,,,0.2000610460847428,0.090133233393211,,
UC Berkeley,1B_residual,3,0.0665716952402938,,,,0.0282166273664116,,,,0.0988388778639023,,,,0.2000610460847428,,,,0.0998307892422744,,,,0.1002302568424684,,,,0.5009983642693361,,,,0.2000610460847428,0.0998307892422744,,
UC Berkeley,1B_residual,4,0.0707793553108602,,,,0.0479901886342466,,,,0.1328086210394061,,,,0.2000610460847428,,,,0.1053325743594951,,,,0.0947284717252476,,,,0.4734978326821413,,,,0.2000610460847428,0.1053325743594951,,
UC Berkeley,1B_residual,6,0.0650285604196399,,,,0.0804889792576972,,,,0.1604949864158463,,,,0.2000610460847428,,,,0.0986118215536745,,,,0.1014492245310683,,,,0.5070913429498711,,,,0.2000610460847428,0.0986118215536745,,
UC Berkeley,1C_cv_decision,2,0.0765002174088574,,,,1.0,,,,0.1445035493136039,,,,0.2000610460847428,,,,0.1753020150719864,,,,0.0247590310127563,,,,0.12375738054608021,,,,0.2000610460847428,0.1753020150719864,,
UC Berkeley,1C_cv_decision,3,0.0817258904881603,,,,0.3127633585627474,,,,0.1822227345837542,,,,0.2000610460847428,,,,0.1694650762722609,,,,0.0305959698124818,,,,0.15293316920637268,,,,0.2000610460847428,0.1694650762722609,,
UC Berkeley,1C_cv_decision,4,0.0776139333347464,,,,0.8217639768990446,,,,0.194222835992833,,,,0.2000610460847428,,,,0.1667204914562582,,,,0.0333405546284845,,,,0.1666519059105691,,,,0.2000610460847428,0.1667204914562582,,
UC Berkeley,1C_cv_decision,6,0.0676224768030212,,,,0.6114572909234227,,,,0.2056737946886979,,,,0.2000610460847428,,,,0.1649583369779741,,,,0.0351027091067686,,,,0.17545998980680988,,,,0.2000610460847428,0.1649583369779741,,
UC Berkeley,1D_ml_uncertainty,2,0.0143220795094529,,,,0.0910049234796356,,,,0.0018815175220968,,,,0.2000610460847428,,,,0.1688268466495379,,,,0.0312341994352048,,,,0.15612334358171132,,,,0.2000610460847428,0.1688268466495379,,
UC Berkeley,1D_ml_uncertainty,3,0.0153185160294556,,,,0.2038160349878875,,,,0.0060428978997529,,,,0.2000610460847428,,,,0.1616928356417475,,,,0.0383682104429953,,,,0.19178251435685845,,,,0.2000610460847428,0.1616928356417475,,
UC Berkeley,1D_ml_uncertainty,4,0.0140533896677198,,,,0.1862020858303205,,,,0.0070056577283578,,,,0.2000610460847428,,,,0.1626007140428209,,,,0.0374603320419218,,,,0.18724450748925048,,,,0.2000610460847428,0.1626007140428209,,
UC Berkeley,1D_ml_uncertainty,6,0.0116200972639939,,,,0.3438896459803754,,,,0.0094362090287462,,,,0.2000610460847428,,,,0.1616309495742353,,,,0.0384300965105074,,,,0.19209185027568587,,,,0.2000610460847428,0.1616309495742353,,
UC Berkeley,2A_PCA_cum60,2,0.0295113342784685,,,,0.7669018042334943,,,,0.3402397770996304,,,,0.2000610460847428,,,,0.1897938309631451,,,,0.0102672151215977,,,,0.05132041105717633,,,,0.2000610460847428,0.1897938309631451,,
UC Berkeley,2A_PCA_cum60,3,0.0323882784719527,,,,0.7128635948080241,,,,0.4239179010264533,,,,0.2000610460847428,,,,0.1883222322430442,,,,0.0117388138416985,,,,0.05867615945947924,,,,0.2000610460847428,0.1883222322430442,,
UC Berkeley,2A_PCA_cum60,4,0.0316196938559442,,,,1.0,,,,0.464223423836999,,,,0.2000610460847428,,,,0.1846814698610516,,,,0.0153795762236911,,,,0.07687441670767148,,,,0.2000610460847428,0.1846814698610516,,
UC Berkeley,2A_PCA_cum60,6,0.02663685997817,,,,1.0,,,,0.4870313091485948,,,,0.2000610460847428,,,,0.1843650991217226,,,,0.0156959469630201,,,,0.07845578772177175,,,,0.2000610460847428,0.1843650991217226,,
UC Berkeley,2B_clustering,2,0.0760328709813003,,,,1.0,,,,0.187938660908009,,,,0.2000610460847428,,,,0.1741720782833133,,,,0.0258889678014295,,,,0.12940534056021746,,,,0.2000610460847428,0.1741720782833133,,
UC Berkeley,2B_clustering,3,0.0575788485129102,,,,1.0,,,,0.2490893945734688,,,,0.2000610460847428,,,,0.1774775583055677,,,,0.0225834877791751,,,,0.11288298357496884,,,,0.2000610460847428,0.1774775583055677,,
UC Berkeley,2B_clustering,4,0.0436922325104855,,,,1.0,,,,0.1969317668969699,,,,0.2000610460847428,,,,0.1819448742758167,,,,0.018116171808926,,,,0.09055321944708994,,,,0.2000610460847428,0.1819448742758167,,
UC Berkeley,2B_clustering,6,0.0378123397447824,,,,0.7950936929736294,,,,0.2625299297965914,,,,0.2000610460847428,,,,0.1827092788795539,,,,0.0173517672051888,,,,0.08673236267013695,,,,0.2000610460847428,0.1827092788795539,,
UC Berkeley,GMM,2,0.0777521955500273,,,,0.8817678303553043,,,,0.2035730447690882,,,,0.2000610460847428,,,,0.172241602960995,,,,0.0278194431237477,,,,0.13905477187180104,,,,0.2000610460847428,0.172241602960995,,
UC Berkeley,GMM,3,0.0614282161794892,,,,0.825579757905717,,,,0.2241865390190285,,,,0.2000610460847428,,,,0.1809692346218274,,,,0.0190918114629153,,,,0.09542992919685322,,,,0.2000610460847428,0.1809692346218274,,
UC Berkeley,GMM,4,0.0570725264707749,,,,1.0,,,,0.2313749648050048,,,,0.2000610460847428,,,,0.1771747237371027,,,,0.02288632234764,,,,0.11439669438670141,,,,0.2000610460847428,0.1771747237371027,,
UC Berkeley,GMM,6,0.0428599052105034,,,,0.9138224978990008,,,,0.2554080109867892,,,,0.2000610460847428,,,,0.1790806659899634,,,,0.0209803800947793,,,,0.10486989099263444,,,,0.2000610460847428,0.1790806659899634,,
UC Berkeley,PS_propensity_score,2,0.0748681991570295,,,,1.0,,,,0.1533476525447814,,,,0.2000610460847428,,,,0.1743123608398711,,,,0.0257486852448716,,,,0.12870414180462175,,,,0.2000610460847428,0.1743123608398711,,
UC Berkeley,PS_propensity_score,3,0.0841247909220254,,,,0.2841625314482698,,,,0.177222271463697,,,,0.2000610460847428,,,,0.1693509501167121,,,,0.0307100959680307,,,,0.1535036258633895,,,,0.2000610460847428,0.1693509501167121,,
UC Berkeley,PS_propensity_score,4,0.078475312339622,,,,0.5734409815222867,,,,0.1995616561201917,,,,0.2000610460847428,,,,0.1641410072859487,,,,0.0359200387987941,,,,0.17954539127811475,,,,0.2000610460847428,0.1641410072859487,,
UC Berkeley,PS_propensity_score,6,0.0671727777315305,,,,0.5348980997194268,,,,0.2079861853895501,,,,0.2000610460847428,,,,0.1648794293544992,,,,0.0351816167302435,,,,0.17585440753589376,,,,0.2000610460847428,0.1648794293544992,,
UC Berkeley,Prognostic_score,2,0.0762128873735368,,,,1.0,,,,0.2201531280359904,,,,0.2000610460847428,,,,0.1743572266212346,,,,0.0257038194635082,,,,0.12847988134891808,,,,0.2000610460847428,0.1743572266212346,,
UC Berkeley,Prognostic_score,3,0.0795302512759841,,,,1.0,,,,0.2626443438497579,,,,0.2000610460847428,,,,0.1712241869517251,,,,0.0288368591330176,,,,0.14414029966034891,,,,0.2000610460847428,0.1712241869517251,,
UC Berkeley,Prognostic_score,4,0.0768745678464176,,,,1.0,,,,0.2842268613124121,,,,0.2000610460847428,,,,0.1690172707241496,,,,0.0310437753605931,,,,0.15517151373607996,,,,0.2000610460847428,0.1690172707241496,,
UC Berkeley,Prognostic_score,6,0.0665934552561801,,,,1.0,,,,0.303548674263204,,,,0.2000610460847428,,,,0.1677654446609257,,,,0.032295601423817,,,,0.16142873415815884,,,,0.2000610460847428,0.1677654446609257,,
UC Berkeley,baseline_oracle_kmeans,2,0.0330565614946316,,,,1.0,,,,0.2080768368932671,,,,0.2000610460847428,,,,0.1901309235114039,,,,0.0099301225733389,,,,0.049635462613409675,,,,0.2000610460847428,0.1901309235114039,,
UC Berkeley,baseline_oracle_kmeans,3,0.0283755931403735,,,,0.3100493891710585,,,,0.3439244418004716,,,,0.2000610460847428,,,,0.1908482061243889,,,,0.0092128399603538,,,,0.046050143896835705,,,,0.2000610460847428,0.1908482061243889,,
UC Berkeley,baseline_oracle_kmeans,4,0.0225046236069399,,,,0.7889413552377041,,,,0.3761531904371267,,,,0.2000610460847428,,,,0.1914338356978172,,,,0.0086272103869255,,,,0.043122889516789,,,,0.2000610460847428,0.1914338356978172,,
UC Berkeley,baseline_oracle_kmeans,6,0.0214082764248545,,,,1.0,,,,0.4429015574434444,,,,0.2000610460847428,,,,0.1885101501643608,,,,0.0115508959203819,,,,0.05773685655671923,,,,0.2000610460847428,0.1885101501643608,,
UC Berkeley,baseline_oracle_quantile,2,0.0226893917186741,,,,0.5181187544961934,,,,0.4010174753789066,,,,0.2000610460847428,,,,0.1931839071868594,,,,0.0068771388978833,,,,0.034375202131904925,,,,0.2000610460847428,0.1931839071868594,,
UC Berkeley,baseline_oracle_quantile,3,0.0215036139243937,,,,0.353167793801457,,,,0.4964893041419671,,,,0.2000610460847428,,,,0.193368687907692,,,,0.0066923581770507,,,,0.03345158044518082,,,,0.2000610460847428,0.193368687907692,,
UC Berkeley,baseline_oracle_quantile,4,0.0200545121780794,,,,0.934598456000136,,,,0.5320387107872402,,,,0.2000610460847428,,,,0.1928727151754924,,,,0.0071883309092503,,,,0.03593068740731031,,,,0.2000610460847428,0.1928727151754924,,
UC Berkeley,baseline_oracle_quantile,6,0.0164480259429451,,,,0.7762902199143161,,,,0.5688261385813246,,,,0.2000610460847428,,,,0.191978095461529,,,,0.0080829506232137,,,,0.04040242106796732,,,,0.2000610460847428,0.191978095461529,,
UC Berkeley,baseline_random,2,-0.000171528838621,,,,1.0,,,,0.0002469045307041,,,,0.2000610460847428,,,,0.1999588928025387,,,,0.000102153282204,,,,0.0005106105571437425,,,,0.2000610460847428,0.1999588928025387,,
UC Berkeley,baseline_random,3,-0.0002666011343876,,,,1.0,,,,0.0013046169680944,,,,0.2000610460847428,,,,0.2000413185815283,,,,1.97275032144395e-05,,,,9.860741808842555e-05,,,,0.2000610460847428,0.2000413185815283,,
UC Berkeley,baseline_random,4,-0.0002375163409047,,,,0.4769329726761842,,,,0.0016211580359432,,,,0.2000610460847428,,,,0.1994733513926929,,,,0.0005876946920498,,,,0.0029375768224312315,,,,0.2000610460847428,0.1994733513926929,,
UC Berkeley,baseline_random,6,-0.0002794296548225,,,,0.5512939266257053,,,,0.0015459993854821,,,,0.2000610460847428,,,,0.1984885183645387,,,,0.001572527720204,,,,0.007860239416812687,,,,0.2000610460847428,0.1984885183645387,,
