sim_id,n,n_strata,z_effect_scale,zx_influence_scale,x_effect_scale,noise_level,n_z_vars,treatment_effect,em_strength,nonlinear,actual_event_rate,treatment_prevalence,method,error,ARI,NMI,V_measure,eta2_Z1_age,eta2_Z2_sex,eta2_Z3_bmi,eta2_mean,C1,W,direction_consistency_rate,simpson_detected,crude_ate,stratified_ate,true_ate,bias_crude,bias_stratified,bias_reduction,cate_eta2,cate_range,max_SMD_Z1_age,max_SMD_Z2_sex,max_SMD_Z3_bmi,mean_max_SMD
0,2000,3,1.0,0.3,1.0,1.0,3,0.5,0.4,False,0.229,0.4875,2A_PCA_cum60,,0.000349874030467811,0.007110822643429616,0.007110822643429617,0.005669802097349879,0.0009034232501138514,0.006763809732284017,0.004445678359915915,1.0,0.020303769600638955,1.0,False,0.16555347091932457,0.16463597803840632,0.07111367370606375,0.09443979721326082,0.09352230433234257,0.000917492880918247,0.020303769600638996,0.021582442558687367,0.18565052319443898,0.0644943128304572,0.20279344476522407,0.15097942693004007
0,2000,3,1.0,0.3,1.0,1.0,3,0.5,0.4,False,0.229,0.4875,2A_PCA_cum80,,0.0007797759582637981,0.007940138847711622,0.007940138847711624,0.006863273685909227,0.00012343337519420388,0.006840239676967912,0.004608982246023781,1.0,0.019147310073384216,1.0,False,0.16555347091932457,0.16439113890030366,0.07111367370606375,0.09443979721326082,0.0932774651942399,0.0011623320190209119,0.019147310073384077,0.02076075842740696,0.186116596835714,0.02696920962785561,0.19801530649017757,0.13703370431791573
0,2000,3,1.0,0.3,1.0,1.0,3,0.5,0.4,False,0.229,0.4875,2A_PCA_k1,,0.0008652051875053083,0.007272840475581335,0.007272840475581335,0.0005067444107215974,0.0019529247500201653,0.00016054564682928683,0.0008734049358570165,1.0,0.0004606367026110947,1.0,False,0.16555347091932457,0.16458037516199697,0.07111367370606375,0.09443979721326082,0.09346670145593322,0.0009730957573275967,0.0004606367026110602,0.0030156536836999093,0.055713332634480105,0.09454731544521944,0.030760793513594082,0.06034048053109788
0,2000,3,1.0,0.3,1.0,1.0,3,0.5,0.4,False,0.229,0.4875,2A_PCA_k2,,-0.00010207415003566256,0.0059424832184826176,0.0059424832184826176,0.008451307514041901,0.00019846530353370917,0.000246045860016625,0.0029652728925307448,0.443328578797626,0.006371482043699084,1.0,False,0.16555347091932457,0.1660363265834121,0.07111367370606375,0.09443979721326082,0.09492265287734836,-0.0004828556640875392,0.00637148204369915,0.012107890058216525,0.2247428703151778,0.034480479668372054,0.0381329286371143,0.09911875954022138
0,2000,3,1.0,0.3,1.0,1.0,3,0.5,0.4,False,0.229,0.4875,2A_PCA_k3,,0.0003250719961718887,0.005926095200976552,0.0059260952009765515,0.0008128249837345485,0.0010535321304522328,0.001348962527879846,0.0010717732140222093,1.0,0.0019432105143389888,1.0,False,0.16555347091932457,0.165643102578316,0.07111367370606375,0.09443979721326082,0.09452942887225224,-8.963165899142367e-05,0.0019432105143391092,0.0065289272870637655,0.06522711783183971,0.07350780641657602,0.08506842555511394,0.07460111660117656
0,2000,3,1.0,0.3,1.0,1.0,3,0.5,0.4,False,0.229,0.4875,baseline_random,,-0.00044188889772099973,0.003940041521861524,0.003940041521861524,0.004798513381846555,6.769545088385127e-05,0.0008541866231179461,0.0019067984852827841,1.0,0.0039665104647258476,1.0,False,0.16555347091932457,0.16600327581018798,0.07111367370606375,0.09443979721326082,0.09488960210412423,-0.0004498048908634089,0.003966510464725818,0.009217855847647352,0.16352668100240889,0.019254701974521473,0.06553793287834887,0.08277310528509307
0,2000,3,1.0,0.3,1.0,1.0,3,0.5,0.4,False,0.229,0.4875,baseline_oracle_kmeans,,0.3286739814790469,0.5940321032099632,0.5940321032099632,0.00015942393334729337,0.6993944782174375,0.7177784701739739,0.47244412410825287,1.0,0.16735189932410344,1.0,False,0.16555347091932457,0.15920599346081837,0.07111367370606375,0.09443979721326082,0.08809231975475462,0.0063474774585061955,0.16735189932410333,0.06009330018735022,0.029707119494530466,1.4656567965738465,4.118244914463842,1.8712029435107398
0,2000,3,1.0,0.3,1.0,1.0,3,0.5,0.4,False,0.229,0.4875,baseline_oracle_quantile,,0.05368527089305457,0.21233008897637082,0.21233008897637082,0.8049855738756145,0.0002437365930298814,0.0011350665613389878,0.26878812567666116,1.0,0.5344689896676977,1.0,False,0.16555347091932457,0.12163460723139878,0.07111367370606375,0.09443979721326082,0.05052093352533503,0.04391886368792579,0.5344689896676975,0.11092275617455591,4.312278816053684,0.034504156612737744,0.08357692927107314,1.476786633979165
0,2000,3,1.0,0.5,1.0,1.0,3,0.5,0.4,False,0.2255,0.503,1A_predicted_prob,,0.0064602043315435415,0.031069181330965145,0.03106918133096515,0.10730861644810778,0.0019992400094894437,0.017354997509498923,0.042220951322365384,1.0,0.14291809403911848,1.0,False,0.12429847474509081,0.10775650331204181,0.07093952315950917,0.05335895158558164,0.03681698015253264,0.016541971433049002,0.14291809403911857,0.05598521501035135,0.8295037665310195,0.102010817166454,0.32276908829868445,0.41809455733205264
0,2000,3,1.0,0.5,1.0,1.0,3,0.5,0.4,False,0.2255,0.503,1B_residual,,0.014915522732318812,0.056137369302777296,0.056137369302777296,0.17461882135863024,0.007878665379522478,0.04236923940019263,0.07495557537944846,1.0,0.2382560448170542,0.6666666666666666,True,0.12429847474509081,0.05414629214666526,0.07093952315950917,0.05335895158558164,0.016793231012843912,0.03656572057273773,0.23825604481705434,0.07098434374410395,1.0826320796847617,0.18961931511587293,0.48635230472403407,0.5862012331748896
