sim_id,n,n_strata,z_effect_scale,zx_influence_scale,x_effect_scale,noise_level,n_z_vars,nonlinear,n_studies,study_effect_scale,actual_event_rate,actual_treatment_prevalence,true_ate_riskdiff,method,error,ARI,NMI,V_measure,eta2_Z1_age,eta2_Z2_sex,eta2_Z3_bmi,eta2_mean,weighted_entropy_Z2,entropy_reduction_Z2,C1_heterogeneity,W_true,W_est,crude_effect,stratified_effect,re_effect,re_tau2,re_I2,true_ate,bias_crude,bias_stratified,bias_re,bias_reduction,bias_reduction_relative,bias_reduction_re,bias_reduction_relative_re
0,500,10,0.5,0.2,1.0,1.0,3,False,1,0.0,0.126,0.528,0.00913550141230166,baseline_oracle_kmeans,,0.5624808733486691,0.7834513872393039,0.783451387239304,0.6505352928134299,1.0,0.9265097069435615,0.8590149999189972,0.0,1.0,1.0,0.7760850986941088,0.016294647920019445,0.027516953573291605,0.04133691279480754,0.015443094740950488,0.0,0.0,0.00913550141230166,0.018381452160989943,0.03220141138250588,0.006307593328648827,-0.013819959221515937,-0.7518426237751423,0.012073858832341116,0.6568501077387605
0,500,10,0.5,0.2,1.0,1.0,3,False,1,0.0,0.126,0.528,0.00913550141230166,baseline_random,,0.009417696276829906,0.16509760862678102,0.16509760862678102,0.018797278001748827,0.1349388187336013,0.0326312565540433,0.06212245109646448,0.8984357715514332,0.10156422844856683,1.0,0.026947947244304493,0.034674896791214826,0.027516953573291605,0.031207355492804408,0.027837738439527953,0.0,0.0,0.00913550141230166,0.018381452160989943,0.022071854080502745,0.018702237027226294,-0.003690401919512802,-0.2007677025292247,-0.00032078486623635105,-0.01745155189191938
0,500,3,0.5,0.5,1.0,1.0,3,False,1,0.0,0.142,0.512,0.009569866171396225,1A_predicted_prob,,-0.0007583424677600248,0.04389497909194754,0.04389497909194754,0.018466593911555466,0.008768098710210111,0.021271785279723458,0.01616882596716301,0.9907137659410168,0.009286234058983212,1.0,0.0367434087637325,0.060439986366281784,0.031071817541162144,0.030903377324429954,0.031348904799755425,0.0,0.0,0.009569866171396225,0.021501951369765918,0.02133351115303373,0.0217790386283592,0.00016844021673218662,0.007833717686155262,-0.000277087258593281,-0.012886609862902798
0,500,3,0.5,0.5,1.0,1.0,3,False,1,0.0,0.142,0.512,0.009569866171396225,1B_residual,,-0.0008208247947397197,0.04261522442810386,0.04261522442810385,0.052893270065170486,0.007943589966338826,0.016932683997565468,0.025923181343024928,0.9912884916833768,0.008711508316623151,1.0,0.06767057105006513,0.025875597826873986,0.031071817541162144,0.020565217391304343,0.0011677820922491686,0.0,0.0,0.009569866171396225,0.021501951369765918,0.010995351219908118,0.008402084079147056,0.0105066001498578,0.4886347275732017,0.013099867290618862,0.6092408575083422
0,500,3,0.5,0.5,1.0,1.0,3,False,1,0.0,0.142,0.512,0.009569866171396225,1C_cv_decision,,-0.0007583424677600248,0.04389497909194754,0.04389497909194754,0.018466593911555466,0.008768098710210111,0.021271785279723458,0.01616882596716301,0.9907137659410168,0.009286234058983212,1.0,0.0367434087637325,0.060439986366281784,0.031071817541162144,0.030903377324429954,0.031348904799755425,0.0,0.0,0.009569866171396225,0.021501951369765918,0.02133351115303373,0.0217790386283592,0.00016844021673218662,0.007833717686155262,-0.000277087258593281,-0.012886609862902798
0,500,3,0.5,0.5,1.0,1.0,3,False,1,0.0,0.142,0.512,0.009569866171396225,PS_propensity_score,,-0.003844796389279401,0.0348752650929817,0.0348752650929817,0.014757501471046703,0.002643030983111954,0.019585370611208495,0.012328634355122386,0.9951355685082002,0.0048644314917998255,1.0,0.0033296105848068525,0.10082391868650153,0.031071817541162144,0.028418501367446978,0.02580973692930372,0.0,0.0,0.009569866171396225,0.021501951369765918,0.018848635196050754,0.016239870757907497,0.002653316173715163,0.12339885474050571,0.00526208061185842,0.24472572378977087
0,500,3,0.5,0.5,1.0,1.0,3,False,1,0.0,0.142,0.512,0.009569866171396225,GMM,,0.00047738621280993715,0.03759363328070957,0.03759363328070957,0.020996520748537,0.0036866217702924784,0.042776867114433806,0.02248666987775443,0.9943895613548316,0.005610438645168414,0.8734023600674206,0.058255870126862175,0.026740501812894113,0.031071817541162144,0.028402554279389536,0.03984493924009887,0.001474383976376744,0.19449065005518165,0.009569866171396225,0.021501951369765918,0.01883268810799331,0.03027507306870264,0.0026692632617726086,0.12414051245255275,-0.008773121698936723,-0.4080151400245786
0,500,3,0.5,0.5,1.0,1.0,3,False,1,0.0,0.142,0.512,0.009569866171396225,Prognostic_score,,0.0012524814516615486,0.03753746881325424,0.03753746881325424,0.012875629755440833,0.030001218764940597,0.004822788228862301,0.015899878916414575,0.9753500495529913,0.024649950447008684,1.0,0.001664245559638955,0.014520399187446964,0.031071817541162144,0.03144984960838619,0.02990374277023846,0.0,0.0,0.009569866171396225,0.021501951369765918,0.021879983436989964,0.020333876598842233,-0.00037803206722404614,-0.017581291145305045,0.0011680747709236841,0.05432412857961
0,500,3,0.5,0.5,1.0,1.0,3,False,1,0.0,0.142,0.512,0.009569866171396225,2A_PCA_cum60,,0.009217404895854354,0.06924648978500787,0.06924648978500787,0.052889096974613414,0.01712620618561678,0.03709484730062447,0.035703383486951554,0.9846838420808826,0.015316157919117446,1.0,0.10955152673592128,0.0171313061696301,0.031071817541162144,0.03326712547397099,0.030981399578876634,0.0,0.0,0.009569866171396225,0.021501951369765918,0.023697259302574762,0.021411533407480407,-0.0021953079328088446,-0.10209807914902491,9.041796228551058e-05,0.004205104956783057
0,500,3,0.5,0.5,1.0,1.0,3,False,1,0.0,0.142,0.512,0.009569866171396225,2B_clustering,,0.014201578927998816,0.07752322339848297,0.07752322339848298,0.04998602632305621,0.013504933380651299,0.0426048908316514,0.035365283511786305,0.9872345939048772,0.012765406095122778,0.9135424431445588,0.11614332460176136,0.0054218984064333675,0.031071817541162144,0.029372407302842077,0.039421971835614876,0.0,0.0,0.009569866171396225,0.021501951369765918,0.019802541131445854,0.02985210566421865,0.0016994102383200635,0.079035163325205,-0.008350154294452732,-0.38834402286826664
