sim_id,n,n_strata,z_effect_scale,zx_influence_scale,x_effect_scale,noise_level,n_z_vars,nonlinear,n_studies,study_effect_scale,actual_event_rate,actual_treatment_prevalence,true_ate_riskdiff,method,error,ARI,NMI,V_measure,eta2_Z1_age,eta2_Z2_sex,eta2_Z3_bmi,eta2_mean,weighted_entropy_Z2,entropy_reduction_Z2,C1_heterogeneity,W_true,W_est,crude_effect,stratified_effect,re_effect,re_tau2,re_I2,true_ate,bias_crude,bias_stratified,bias_re,bias_reduction,bias_reduction_relative,bias_reduction_re,bias_reduction_relative_re
28,10000,5,0.5,0.2,1.0,1.0,3,True,1,0.0,0.1494,0.4997,0.009066779875947398,baseline_random,,-0.0004083903631462133,0.0025381348733378717,0.0025381348733378717,0.0010628080140084515,0.0009716735872435019,0.00012553478017052864,0.0007200054604741607,0.9992693636527721,0.0007306363472279198,1.0,0.0004701984159438677,0.0005049288088492254,0.026556496996158085,0.02647408563296579,0.02604882045352466,0.0,0.0,0.009066779875947398,0.017489717120210687,0.01740730575701839,0.01698204057757726,8.241136319229667e-05,0.004711989486500312,0.0005076765426334263,0.02902714430108011
28,10000,10,0.5,0.2,1.0,1.0,3,True,1,0.0,0.1451,0.5008,0.008995252578952255,1A_predicted_prob,,0.0006902668550732729,0.008391966125277203,0.008391966125277203,0.008574665602948848,0.0009007271134397063,0.008666179116649741,0.006047190611012765,0.9992596546915846,0.0007403453084153799,0.882713235792725,0.04553187115843349,0.3664580425692505,0.011417141714171408,0.010594551720373081,0.005585759782517637,0.0002371704389422564,0.20530879795618318,0.008995252578952255,0.0024218891352191536,0.0015992991414208266,0.003409492796434618,0.0008225899937983269,0.33964807960703447,-0.0009876036612154644,-0.4077823575215376
28,10000,10,0.5,0.2,1.0,1.0,3,True,1,0.0,0.1451,0.5008,0.008995252578952255,1B_residual,,0.0024336245547304045,0.015160380748302827,0.015160380748302827,0.034335117360778454,0.0035958592848012202,0.01822458749659506,0.018718521380724912,0.9973091104531482,0.0026908895468518157,1.0,0.07650465023601005,0.34058100911214484,0.011417141714171408,0.012396091603053435,7.887255593456843e-05,0.0,0.0,0.008995252578952255,0.0024218891352191536,0.0034008390241011804,0.008916380023017687,-0.0009789498888820268,-0.4042092078642745,-0.006494490887798533,-2.6815805865576317
28,10000,10,0.5,0.2,1.0,1.0,3,True,1,0.0,0.1451,0.5008,0.008995252578952255,1C_cv_decision,,0.0006902668550732729,0.008391966125277203,0.008391966125277203,0.008574665602948848,0.0009007271134397063,0.008666179116649741,0.006047190611012765,0.9992596546915846,0.0007403453084153799,0.882713235792725,0.04553187115843349,0.3664580425692505,0.011417141714171408,0.010594551720373081,0.005585759782517637,0.0002371704389422564,0.20530879795618318,0.008995252578952255,0.0024218891352191536,0.0015992991414208266,0.003409492796434618,0.0008225899937983269,0.33964807960703447,-0.0009876036612154644,-0.4077823575215376
28,10000,10,0.5,0.2,1.0,1.0,3,True,1,0.0,0.1451,0.5008,0.008995252578952255,PS_propensity_score,,0.0001346512036620765,0.006640574688114142,0.006640574688114141,0.0021024745517811525,0.0019970684080424647,0.002136982132236736,0.002078841697353451,0.9984673258922088,0.001532674107791232,1.0,0.0015769420392798272,0.003975102804228414,0.011417141714171408,0.010312929034861152,0.009921278993836647,0.0,0.0,0.008995252578952255,0.0024218891352191536,0.0013176764559088977,0.0009260264148843924,0.0011042126793102559,0.45593031623651803,0.0014958627203347612,0.6176429377306747
28,10000,10,0.5,0.2,1.0,1.0,3,True,1,0.0,0.1451,0.5008,0.008995252578952255,GMM,,0.00018270184288510854,0.008342076193993096,0.008342076193993095,0.011125645441125143,0.0028267926818904515,0.003006703991382874,0.005653047371466157,0.9978689031553807,0.002131096844619318,1.0,0.01679854798776137,0.1576202642441159,0.011417141714171408,0.010637416147631893,0.010152202144452418,0.0,0.0,0.008995252578952255,0.0024218891352191536,0.0016421635686796384,0.0011569495655001632,0.0007797255665395152,0.32194932261792353,0.0012649395697189904,0.5222945804265842
28,10000,10,0.5,0.2,1.0,1.0,3,True,1,0.0,0.1451,0.5008,0.008995252578952255,Prognostic_score,,0.0010244333809157223,0.01017758934607906,0.01017758934607906,0.005607572682348105,0.0015761185567621178,0.010907145942986788,0.0060302790606990035,0.9987704839812341,0.0012295160187658638,0.9755230554886342,0.040531777894019294,0.3923779261260929,0.011417141714171408,0.010833497638000749,0.007052256356902589,0.00010087809968282413,0.09788860536917697,0.008995252578952255,0.0024218891352191536,0.001838245059048494,0.0019429962220496658,0.0005836440761706595,0.24098711525779493,0.0004788929131694878,0.19773527458603235
28,10000,10,0.5,0.2,1.0,1.0,3,True,1,0.0,0.1451,0.5008,0.008995252578952255,2A_PCA_cum60,,0.0005384201344066311,0.009120789212030399,0.009120789212030397,0.015622644998893192,0.0014376310523385818,0.0016380055944250982,0.006232760548552291,0.9988720081870069,0.0011279918129930566,1.0,0.023079745908008542,0.010664919952901974,0.011417141714171408,0.010061337281132027,0.009257549895653527,0.0,0.0,0.008995252578952255,0.0024218891352191536,0.0010660847021797728,0.0002622973167012727,0.0013558044330393808,0.5598127566300412,0.002159591818517881,0.8916972239203931
28,10000,10,0.5,0.2,1.0,1.0,3,True,1,0.0,0.1451,0.5008,0.008995252578952255,2B_clustering,,0.0005043445654754227,0.008251639049207013,0.008251639049207013,0.011437697540661098,0.0024347659963040234,0.004388148269496687,0.006086870602153936,0.9981519246149666,0.0018480753850333986,0.8388908552662491,0.015421838105018404,0.1737340272054495,0.011417141714171408,0.0101036014145971,0.009826396916142758,0.000210861755209886,0.1776544659510366,0.008995252578952255,0.0024218891352191536,0.0011083488356448453,0.0008311443371905036,0.0013135402995743083,0.5423618614381569,0.00159074479802865,0.6568198250266751
28,10000,10,0.5,0.2,1.0,1.0,3,True,1,0.0,0.1451,0.5008,0.008995252578952255,baseline_oracle_kmeans,,0.5957988050165618,0.7826221126631653,0.7826221126631652,0.6511640040843395,1.0,0.8765668026480823,0.8425769355774739,0.0,1.0,0.5828487317819608,0.720528227084748,0.0070286864470656685,0.011417141714171408,0.008937302307972083,0.0064710621022797095,0.0006690777020543838,0.4411724208918893,0.008995252578952255,0.0024218891352191536,5.795027098017165e-05,0.002524190476672545,0.002363938864238982,0.9760722858294966,-0.00010230134145339156,-0.04224030735582551
28,10000,10,0.5,0.2,1.0,1.0,3,True,1,0.0,0.1451,0.5008,0.008995252578952255,baseline_random,,-0.00034073623033363044,0.0063289355452664856,0.006328935545266485,0.0028112565959389647,0.0013757322487873427,0.0018310080381102516,0.0020059989609455195,0.998916486801396,0.0010835131986040025,1.0,0.002476854451434085,0.0026803317416188577,0.011417141714171408,0.011856957148242144,0.013252750233919561,0.0,0.0,0.008995252578952255,0.0024218891352191536,0.002861704569289889,0.004257497654967307,-0.0004398154340707356,-0.1816001515820571,-0.0018356085197481532,-0.757924255513889
28,10000,3,0.5,0.5,1.0,1.0,3,True,1,0.0,0.1517,0.5001,0.009334728033293912,1A_predicted_prob,,0.0080430511202186,0.023425654396572158,0.023425654396572158,0.04637470919923356,0.0026340408887755504,0.0158031961146911,0.021603982067566738,0.998056886916614,0.0019431130833860166,1.0,0.12474035317982668,0.00086994477132607,-0.008204832819331265,-0.007873853963550915,-0.008451860949823713,0.0,0.0,0.009334728033293912,0.017539560852625175,0.017208581996844826,0.017786588983117625,0.0003309788557803485,0.018870418624580942,-0.00024702813049245,-0.014084054473660235
28,10000,3,0.5,0.5,1.0,1.0,3,True,1,0.0,0.1517,0.5001,0.009334728033293912,1B_residual,,0.009927116419887451,0.028384311756794147,0.028384311756794147,0.06984795168784344,0.002575931171918719,0.026000171049669885,0.03280801796981068,0.9980991113667005,0.0019008886332995134,1.0,0.14705753217295225,0.0009918441360605712,-0.008204832819331265,-0.0010214882463271636,-1.5328780145424895e-05,0.0,0.0,0.009334728033293912,0.017539560852625175,0.010356216279621074,0.009350056813439336,0.0071833445730041,0.4095509935146955,0.008189504039185839,0.4669161393490706
28,10000,3,0.5,0.5,1.0,1.0,3,True,1,0.0,0.1517,0.5001,0.009334728033293912,1C_cv_decision,,0.0080430511202186,0.023425654396572158,0.023425654396572158,0.04637470919923356,0.0026340408887755504,0.0158031961146911,0.021603982067566738,0.998056886916614,0.0019431130833860166,1.0,0.12474035317982668,0.00086994477132607,-0.008204832819331265,-0.007873853963550915,-0.008451860949823713,0.0,0.0,0.009334728033293912,0.017539560852625175,0.017208581996844826,0.017786588983117625,0.0003309788557803485,0.018870418624580942,-0.00024702813049245,-0.014084054473660235
28,10000,3,0.5,0.5,1.0,1.0,3,True,1,0.0,0.1517,0.5001,0.009334728033293912,PS_propensity_score,,0.0007968946723272688,0.005139983853321235,0.005139983853321234,0.0002824061990483734,0.0003060819687524732,0.002347084032118957,0.0009785240666399346,0.9997375126875832,0.0002624873124168481,1.0,0.011869428134184346,0.09023426467280649,-0.008204832819331265,-0.007931069596334035,-0.006905418964811524,0.0,0.0,0.009334728033293912,0.017539560852625175,0.017265797629627946,0.016240146998105436,0.0002737632229972281,0.015608328241368374,0.001299413854519739,0.07408474279589805
28,10000,3,0.5,0.5,1.0,1.0,3,True,1,0.0,0.1517,0.5001,0.009334728033293912,GMM,,0.0076415752463052005,0.022738089660657622,0.022738089660657622,0.016435772181263353,0.0019041471697518657,0.02004425685341445,0.012794725401476558,0.9985842571254012,0.00141574287459878,1.0,0.06468616926073323,0.03397976726557328,-0.008204832819331265,-0.0069824361345962125,-0.007769335628632539,0.0,0.0,0.009334728033293912,0.017539560852625175,0.016317164167890124,0.01710406366192645,0.0012223966847350505,0.06969368817190724,0.00043549719069872414,0.02482942385832554
28,10000,3,0.5,0.5,1.0,1.0,3,True,1,0.0,0.1517,0.5001,0.009334728033293912,Prognostic_score,,0.0075956789604138455,0.02182793884008171,0.02182793884008171,0.0431432012683359,0.00345446551170592,0.015498272211143195,0.020698646330395004,0.9974639081990662,0.0025360918009338373,1.0,0.11381072000728865,0.0010176020858898571,-0.008204832819331265,-0.007483092384493862,-0.007377718621791928,0.0,0.0,0.009334728033293912,0.017539560852625175,0.016817820417787774,0.01671244665508584,0.0007217404348374007,0.04114928765330961,0.0008271141975393359,0.04715706422122534
28,10000,3,0.5,0.5,1.0,1.0,3,True,1,0.0,0.1517,0.5001,0.009334728033293912,2A_PCA_cum60,,0.003191700223343688,0.012460926627348743,0.012460926627348743,0.022573828366310666,0.0003498671324675578,0.0046199090465932876,0.009181201515123838,0.9997059216395856,0.00029407836041439595,1.0,0.0643599395040132,0.020544781866569384,-0.008204832819331265,-0.008511477841315684,-0.006758102441136332,0.0,0.0,0.009334728033293912,0.017539560852625175,0.017846205874609597,0.016092830474430244,-0.00030664502198442245,-0.017483050149372792,0.0014467303781949305,0.08248384268859255
28,10000,3,0.5,0.5,1.0,1.0,3,True,1,0.0,0.1517,0.5001,0.009334728033293912,2B_clustering,,0.008453309303834245,0.028820944403421457,0.028820944403421457,0.059003688876914616,0.0022757030325490047,0.018358132737704754,0.026545841549056124,0.9983158685544637,0.0016841314455362522,1.0,0.10260721465843547,0.018026526892426897,-0.008204832819331265,-0.007102159781339191,-0.007724371936306401,0.0,0.0,0.009334728033293912,0.017539560852625175,0.0164368878146331,0.01705909996960031,0.0011026730379920732,0.06286776774271596,0.00048046088302486356,0.02739298247327282
28,10000,3,0.5,0.5,1.0,1.0,3,True,1,0.0,0.1517,0.5001,0.009334728033293912,baseline_oracle_kmeans,,0.32799152400529463,0.5930147043656784,0.5930147043656784,0.0013906585233257921,0.707068404503126,0.7085185736725063,0.4723258788996527,0.2929384485891635,0.7070615514108365,1.0,0.2082460739285391,0.002373703264038851,-0.008204832819331265,-0.007852392148103753,-0.006182144872659704,0.0,0.0,0.009334728033293912,0.017539560852625175,0.017187120181397664,0.015516872905953615,0.0003524406712275101,0.020094041931201456,0.0020226879466715593,0.11532147034164886
28,10000,3,0.5,0.5,1.0,1.0,3,True,1,0.0,0.1517,0.5001,0.009334728033293912,baseline_random,,0.0001259479734750382,0.0019790857132113066,0.0019790857132113066,1.105809834897825e-05,0.0006649918337547356,0.0004251824376826912,0.00036707745659546835,0.9994785749355486,0.0005214250644514085,1.0,0.0004154482169059781,0.0008750398396094594,-0.008204832819331265,-0.008908093703517805,-0.009682159214607437,0.0,0.0,0.009334728033293912,0.017539560852625175,0.018242821736811715,0.01901688724790135,-0.0007032608841865406,-0.04009569510295252,-0.001477326395276174,-0.0842282430950978
