sim_id,n,n_strata,z_effect_scale,zx_influence_scale,x_effect_scale,noise_level,n_z_vars,nonlinear,n_studies,study_effect_scale,actual_event_rate,actual_treatment_prevalence,true_ate_riskdiff,method,error,ARI,NMI,V_measure,eta2_Z1_age,eta2_Z2_sex,eta2_Z3_bmi,eta2_mean,weighted_entropy_Z2,entropy_reduction_Z2,C1_heterogeneity,W_true,W_est,crude_effect,stratified_effect,re_effect,re_tau2,re_I2,true_ate,bias_crude,bias_stratified,bias_re,bias_reduction,bias_reduction_relative,bias_reduction_re,bias_reduction_relative_re,study_crude_effect,study_stratified_effect,study_re_effect,study_re_tau2,study_re_I2,study_true_ate,study_bias_crude,study_bias_stratified,study_bias_re,study_bias_reduction,study_bias_reduction_relative,study_bias_reduction_re,study_bias_reduction_relative_re
0,500,3,0.5,0.2,1.0,1.0,3,False,10,0.6,0.138,0.522,0.008862964601467656,baseline_oracle_quantile,,0.03758379810369291,0.20850288319957752,0.20850288319957752,0.802156830055329,0.0010609747578241412,0.00831556615516055,0.2705111236561046,0.9988186968875671,0.0011813031124329187,1.0,0.394029646491757,0.002569074391137849,-0.016464860016657062,-0.000845786851551603,0.009070525321373313,0.0,0.0,0.008862964601467656,0.025327824618124717,0.009708751453019259,0.00020756071990565665,0.015619073165105458,0.6166764576349906,0.02512026389821906,0.9918050316979404,-0.016464860016657062,-0.0343363742552597,-0.028297610659758287,0.0,0.0,0.008862964601467656,0.025327824618124717,0.04319933885672735,0.037160575261225945,-0.017871514238602636,-0.7056079433609821,-0.011832750643101228,-0.46718385102183846
0,500,5,0.5,0.2,1.0,1.0,3,False,10,0.6,0.162,0.53,0.009313955562619651,1A_predicted_prob,,-0.0019323251622187984,0.06884852081129735,0.06884852081129736,0.01630610113789955,0.01592078302436359,0.01949728733943342,0.01724139050056552,0.9639526419106867,0.03604735808931325,0.9687975568976861,0.066250007229399,0.029491813634795583,-0.03653846153846155,-0.026141584087579512,-0.018173758601308983,0.004317716738377779,0.35939301599998374,0.009313955562619651,0.0458524171010812,0.03545553965019917,0.027487714163928634,0.010396877450882032,0.22674655139689193,0.018364702937152564,0.4005176629329651,-0.03653846153846155,-0.039400527250527236,-0.03995851670266716,0.0,0.0,0.009313955562619651,0.0458524171010812,0.04871448281314689,0.04927247226528681,-0.002862065712065688,-0.062419080454500175,-0.0034200551642056126,-0.07458832882607114
0,500,5,0.5,0.2,1.0,1.0,3,False,10,0.6,0.162,0.53,0.009313955562619651,1B_residual,,0.007315546767130945,0.09507632594410627,0.09507632594410628,0.10688280554253951,0.015590626383949714,0.024052713511071157,0.04884204847918679,0.9640167966107444,0.03598320338925565,1.0,0.15730212820145506,0.053793568834686334,-0.03653846153846155,-0.008333333333333331,0.004502161705770457,0.0,0.0,0.009313955562619651,0.0458524171010812,0.017647288895952983,0.004811793856849194,0.028205128205128216,0.6151284924184104,0.04104062324423201,0.8950591013284721,-0.03653846153846155,-0.039400527250527236,-0.03995851670266716,0.0,0.0,0.009313955562619651,0.0458524171010812,0.04871448281314689,0.04927247226528681,-0.002862065712065688,-0.062419080454500175,-0.0034200551642056126,-0.07458832882607114
0,500,5,0.5,0.2,1.0,1.0,3,False,10,0.6,0.162,0.53,0.009313955562619651,1C_cv_decision,,-0.0019323251622187984,0.06884852081129735,0.06884852081129736,0.01630610113789955,0.01592078302436359,0.01949728733943342,0.01724139050056552,0.9639526419106867,0.03604735808931325,0.9687975568976861,0.066250007229399,0.029491813634795583,-0.03653846153846155,-0.026141584087579512,-0.018173758601308983,0.004317716738377779,0.35939301599998374,0.009313955562619651,0.0458524171010812,0.03545553965019917,0.027487714163928634,0.010396877450882032,0.22674655139689193,0.018364702937152564,0.4005176629329651,-0.03653846153846155,-0.039400527250527236,-0.03995851670266716,0.0,0.0,0.009313955562619651,0.0458524171010812,0.04871448281314689,0.04927247226528681,-0.002862065712065688,-0.062419080454500175,-0.0034200551642056126,-0.07458832882607114
0,500,5,0.5,0.2,1.0,1.0,3,False,10,0.6,0.162,0.53,0.009313955562619651,PS_propensity_score,,-0.005995410268204431,0.06677178704486669,0.06677178704486669,0.007326126161438719,0.01975354851979109,0.004734191072607075,0.010604621917945629,0.9610861368602187,0.03891386313978129,0.8393807651527467,0.004405049498561242,0.1675165634826704,-0.03653846153846155,-0.03440457643423003,-0.030564065867083146,0.0014698361570041256,0.11873335625455686,0.009313955562619651,0.0458524171010812,0.043718531996849684,0.0398780214297028,0.0021338851042315143,0.04653811596294666,0.005974395671378398,0.13029619917763335,-0.03653846153846155,-0.039400527250527236,-0.03995851670266716,0.0,0.0,0.009313955562619651,0.0458524171010812,0.04871448281314689,0.04927247226528681,-0.002862065712065688,-0.062419080454500175,-0.0034200551642056126,-0.07458832882607114
0,500,5,0.5,0.2,1.0,1.0,3,False,10,0.6,0.162,0.53,0.009313955562619651,GMM,,-0.004894550960503988,0.06346902996477821,0.0634690299647782,0.015376455971502891,0.03401750762586267,0.015071431574401927,0.021488465057255827,0.9509052651431174,0.04909473485688265,0.7854906520199312,0.013310402171932356,0.06090860515833585,-0.03653846153846155,-0.03568561696923766,-0.038826480796076875,0.0037633020610391608,0.2675486997309895,0.009313955562619651,0.0458524171010812,0.04499957253185731,0.048140436358696526,0.0008528445692238887,0.01859977342838437,-0.002288019257615327,-0.04989964329626084,-0.03653846153846155,-0.039400527250527236,-0.03995851670266716,0.0,0.0,0.009313955562619651,0.0458524171010812,0.04871448281314689,0.04927247226528681,-0.002862065712065688,-0.062419080454500175,-0.0034200551642056126,-0.07458832882607114
0,500,5,0.5,0.2,1.0,1.0,3,False,10,0.6,0.162,0.53,0.009313955562619651,Prognostic_score,,0.00540828318276588,0.0847532969852407,0.0847532969852407,0.034337944828813756,0.008216681045785226,0.02815549848827436,0.023570041454291115,0.9694881005165331,0.030511899483466887,0.9223564694851857,0.02593635439261399,0.005372691575414756,-0.03653846153846155,-0.05121417804417804,-0.05566045504598905,0.004123528727506185,0.3121351046529296,0.009313955562619651,0.0458524171010812,0.06052813360679769,0.0649744106086087,-0.014675716505716495,-0.32006418491230293,-0.019121993507527503,-0.41703348954043706,-0.03653846153846155,-0.039400527250527236,-0.03995851670266716,0.0,0.0,0.009313955562619651,0.0458524171010812,0.04871448281314689,0.04927247226528681,-0.002862065712065688,-0.062419080454500175,-0.0034200551642056126,-0.07458832882607114
0,500,5,0.5,0.2,1.0,1.0,3,False,10,0.6,0.162,0.53,0.009313955562619651,2A_PCA_cum60,,0.008545620041234946,0.07712097012903707,0.07712097012903707,0.019438009801026817,0.006230740727968873,0.018713745649616812,0.014794165392870836,0.9709316081966751,0.029068391803324878,1.0,0.036436033212758234,0.1472485546914276,-0.03653846153846155,-0.03448986941447299,-0.04552774375196727,0.0,0.0,0.009313955562619651,0.0458524171010812,0.04380382497709264,0.05484169931458692,0.0020485921239885574,0.04467795273414832,-0.008989282213505721,-0.19604816456434437,-0.03653846153846155,-0.039400527250527236,-0.03995851670266716,0.0,0.0,0.009313955562619651,0.0458524171010812,0.04871448281314689,0.04927247226528681,-0.002862065712065688,-0.062419080454500175,-0.0034200551642056126,-0.07458832882607114
0,500,5,0.5,0.2,1.0,1.0,3,False,10,0.6,0.162,0.53,0.009313955562619651,2B_clustering,,-7.850564445056798e-05,0.06545049532352988,0.06545049532352987,0.031811266174714685,0.01412733624396649,0.022907385853531165,0.02294866275740411,0.9652973485391317,0.03470265146086826,1.0,0.08174467188771661,0.1330841677589183,-0.03653846153846155,-0.03491473547647638,-0.04370699928245007,0.0,0.0,0.009313955562619651,0.0458524171010812,0.04422869103909603,0.05302095484506972,0.001623726061985166,0.035412005836152005,-0.007168537743988519,-0.15633936436078266,-0.03653846153846155,-0.039400527250527236,-0.03995851670266716,0.0,0.0,0.009313955562619651,0.0458524171010812,0.04871448281314689,0.04927247226528681,-0.002862065712065688,-0.062419080454500175,-0.0034200551642056126,-0.07458832882607114
0,500,5,0.5,0.2,1.0,1.0,3,False,10,0.6,0.162,0.53,0.009313955562619651,baseline_random,,-0.0025582693282793834,0.07857556209813575,0.07857556209813575,0.035485192770641244,0.00566840425330991,0.04496534900234795,0.028706315342099702,0.9713314449982069,0.028668555001793106,1.0,0.02173907826810262,0.019217279283099797,-0.03653846153846155,-0.03441710090152141,-0.02131138482400456,0.0,0.0,0.009313955562619651,0.0458524171010812,0.04373105646414106,0.030625340386624213,0.0021213606369401353,0.04626496858963003,0.015227076714456986,0.33208885544439337,-0.03653846153846155,-0.039400527250527236,-0.03995851670266716,0.0,0.0,0.009313955562619651,0.0458524171010812,0.04871448281314689,0.04927247226528681,-0.002862065712065688,-0.062419080454500175,-0.0034200551642056126,-0.07458832882607114
