sim_id,n,n_strata,z_effect_scale,zx_influence_scale,x_effect_scale,noise_level,n_z_vars,nonlinear,n_studies,study_effect_scale,actual_event_rate,actual_treatment_prevalence,true_ate_riskdiff,method,error,ARI,NMI,V_measure,eta2_Z1_age,eta2_Z2_sex,eta2_Z3_bmi,eta2_mean,weighted_entropy_Z2,entropy_reduction_Z2,C1_heterogeneity,W_true,W_est_main,W_est,W_est_polynomial,crude_effect,stratified_effect,re_effect,re_tau2,re_I2,true_ate,bias_crude,bias_stratified,bias_re,bias_reduction,bias_reduction_relative,bias_reduction_re,bias_reduction_relative_re,study_crude_effect,study_stratified_effect,study_re_effect,study_re_tau2,study_re_I2,study_true_ate,study_bias_crude,study_bias_stratified,study_bias_re,study_bias_reduction,study_bias_reduction_relative,study_bias_reduction_re,study_bias_reduction_relative_re
0,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.1575,0.503,0.009138020738810851,baseline_oracle_quantile,,0.10373342330642128,0.32401408462407827,0.3240140846240783,0.9003347509167305,0.002337289283094809,0.008735709500681739,0.30380258323350234,0.9943585411767374,0.005641458823262613,0.9903462451489293,0.46467476582653056,0.3427128569403708,0.035462758921843696,0.006431045770593724,0.056544569672131145,0.041474074913534435,0.02580269708131183,0.0010357337162286981,0.382093847648799,0.009138020738810851,0.047406548933320296,0.032336054174723586,0.016664676342500982,0.01507049475859671,0.3178990054685086,0.030741872590819314,0.6484731177976972,0.056544569672131145,0.049581009903072196,0.05175095835183661,0.001878742164189793,0.2572821926715059,0.009138020738810851,0.047406548933320296,0.040442989164261346,0.04261293761302576,0.00696355976905895,0.1468902488315179,0.004793611320294537,0.10111706985963043
1,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.147,0.495,0.008786549563964815,1A_predicted_prob,,0.03327780276088296,0.11277694591221414,0.11277694591221414,0.31521479520335766,0.01384959572382662,0.09976393586935658,0.14294277559884694,0.9899596003359166,0.010040399664083433,1.0,0.36774880287976186,0.8287982962288777,0.12973277665903982,0.04632345782842329,0.038252682022323084,0.027148295383398316,0.013818353651657223,0.00021057993024834994,0.12500940258662085,0.008786549563964815,0.029466132458358267,0.0183617458194335,0.005031804087692408,0.011104386638924768,0.3768525324664701,0.024434328370665857,0.8292343219863215,0.038252682022323084,0.037585672435247644,0.037995397760187226,0.0,0.0,0.008786549563964815,0.029466132458358267,0.028799122871282827,0.02920884819622241,0.00066700958707544,0.022636482341822806,0.00025728426213585814,0.008731524657993539
1,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.147,0.495,0.008786549563964815,1B_residual,,0.03427978206788904,0.11975595617555158,0.11975595617555158,0.32917345205571763,0.018347009307765543,0.0953672504821259,0.1476292372818697,0.9866591004421789,0.01334089955782114,1.0,0.35463213128129967,0.6913719313932483,0.09066477338578116,0.042566273266998356,0.038252682022323084,0.007104075039626838,0.0005716517628480511,0.0,0.0,0.008786549563964815,0.029466132458358267,0.0016824745243379773,0.008214897801116764,0.027783657934020288,0.9429014131150173,0.021251234657241505,0.7212088212551779,0.038252682022323084,0.037585672435247644,0.037995397760187226,0.0,0.0,0.008786549563964815,0.029466132458358267,0.028799122871282827,0.02920884819622241,0.00066700958707544,0.022636482341822806,0.00025728426213585814,0.008731524657993539
1,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.147,0.495,0.008786549563964815,1C_cv_decision,,0.03327780276088296,0.11277694591221414,0.11277694591221414,0.31521479520335766,0.01384959572382662,0.09976393586935658,0.14294277559884694,0.9899596003359166,0.010040399664083433,1.0,0.36774880287976186,0.8287982962288777,0.12973277665903982,0.04632345782842329,0.038252682022323084,0.027148295383398316,0.013818353651657223,0.00021057993024834994,0.12500940258662085,0.008786549563964815,0.029466132458358267,0.0183617458194335,0.005031804087692408,0.011104386638924768,0.3768525324664701,0.024434328370665857,0.8292343219863215,0.038252682022323084,0.037585672435247644,0.037995397760187226,0.0,0.0,0.008786549563964815,0.029466132458358267,0.028799122871282827,0.02920884819622241,0.00066700958707544,0.022636482341822806,0.00025728426213585814,0.008731524657993539
1,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.147,0.495,0.008786549563964815,PS_propensity_score,,0.013436280793198741,0.04455486443035123,0.04455486443035123,0.03037307525068694,0.02354518805098433,0.05495254555357267,0.036290269618414646,0.9828548584491598,0.017145141550840237,0.7243077839594001,0.07015320034944483,0.2676831753312038,0.03992500347832406,0.0037047571552741854,0.038252682022323084,0.02892534932952589,0.022957306268139976,0.0013037655978815595,0.3806113414895143,0.008786549563964815,0.029466132458358267,0.020138799765561072,0.01417075670417516,0.009327332692797195,0.31654417850658356,0.015295375754183107,0.5190832483970753,0.038252682022323084,0.037585672435247644,0.037995397760187226,0.0,0.0,0.008786549563964815,0.029466132458358267,0.028799122871282827,0.02920884819622241,0.00066700958707544,0.022636482341822806,0.00025728426213585814,0.008731524657993539
1,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.147,0.495,0.008786549563964815,GMM,,0.002337188361119517,0.025623483196928715,0.025623483196928712,0.013834255889387446,0.011551195862780358,0.0150652108721131,0.013483554208093634,0.9916167978581836,0.008383202141816426,1.0,0.012775779273856869,0.04085878812530086,0.10178593763840016,0.05628262970721909,0.038252682022323084,0.036312662967529157,0.03459605293915808,0.0,0.0,0.008786549563964815,0.029466132458358267,0.02752611340356434,0.025809503375193263,0.0019400190547939275,0.06583894433840531,0.003656629083165004,0.12409599693249784,0.038252682022323084,0.037585672435247644,0.037995397760187226,0.0,0.0,0.008786549563964815,0.029466132458358267,0.028799122871282827,0.02920884819622241,0.00066700958707544,0.022636482341822806,0.00025728426213585814,0.008731524657993539
1,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.147,0.495,0.008786549563964815,Prognostic_score,,0.029862671778187567,0.10173676971378272,0.10173676971378272,0.2707915213795254,0.022941719591859512,0.08791544368611685,0.12721622821916725,0.9833255310359726,0.016674468964027356,1.0,0.30617299732671965,0.8485318876320974,0.0818748979567605,0.028882009687498433,0.038252682022323084,0.02887900910516407,0.01878982890311822,0.0,0.0,0.008786549563964815,0.029466132458358267,0.020092459541199252,0.010003279339153405,0.009373672917159015,0.31811683906620425,0.019462853119204863,0.6605160397860117,0.038252682022323084,0.037585672435247644,0.037995397760187226,0.0,0.0,0.008786549563964815,0.029466132458358267,0.028799122871282827,0.02920884819622241,0.00066700958707544,0.022636482341822806,0.00025728426213585814,0.008731524657993539
1,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.147,0.495,0.008786549563964815,2A_PCA_cum60,,0.02026649765681511,0.06943911636396972,0.06943911636396972,0.12482200174600082,0.034888795040563206,0.060916818333874356,0.07354253837347946,0.9744718566931879,0.02552814330681208,1.0,0.14832293615731562,0.5134923968376103,0.14679891548348167,0.06049956394007794,0.038252682022323084,0.02567890472542182,0.010354756009319638,0.0,0.0,0.008786549563964815,0.029466132458358267,0.016892355161457005,0.0015682064453548233,0.012573777296901262,0.42671963531931467,0.027897926013003442,0.9467793594028323,0.038252682022323084,0.037585672435247644,0.037995397760187226,0.0,0.0,0.008786549563964815,0.029466132458358267,0.028799122871282827,0.02920884819622241,0.00066700958707544,0.022636482341822806,0.00025728426213585814,0.008731524657993539
1,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.147,0.495,0.008786549563964815,2B_clustering,,0.01607294279755646,0.08301933624517362,0.0830193362451736,0.23042290462199982,0.015030412080501102,0.05989509414871733,0.10178280361707276,0.9890795332284019,0.01092046677159808,0.6729341723526756,0.17081772054940203,0.4863846319703735,0.12110767982803428,0.0459397306721856,0.038252682022323084,0.0372139780537039,0.03514754483955012,0.001218895919308484,0.39227108471496197,0.008786549563964815,0.029466132458358267,0.02842742848973908,0.026360995275585303,0.0010387039686191868,0.03525077375142771,0.0031051371827729643,0.10537986914845932,0.038252682022323084,0.037585672435247644,0.037995397760187226,0.0,0.0,0.008786549563964815,0.029466132458358267,0.028799122871282827,0.02920884819622241,0.00066700958707544,0.022636482341822806,0.00025728426213585814,0.008731524657993539
1,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.147,0.495,0.008786549563964815,baseline_random,,-0.0011462331834386236,0.014980143710008477,0.014980143710008477,0.0036935618899984323,0.002141768329577179,0.004904197243998607,0.0035798424878580727,0.998442381130845,0.001557618869154953,1.0,0.003980189906992226,0.002176910921993014,0.004017189496784868,0.003647306247789084,0.038252682022323084,0.03902130818829148,0.03940835321097452,0.0,0.0,0.008786549563964815,0.029466132458358267,0.03023475862432666,0.030621803647009706,-0.0007686261659683932,-0.026085071295142592,-0.0011556711886514387,-0.039220321509266354,0.038252682022323084,0.037585672435247644,0.037995397760187226,0.0,0.0,0.008786549563964815,0.029466132458358267,0.028799122871282827,0.02920884819622241,0.00066700958707544,0.022636482341822806,0.00025728426213585814,0.008731524657993539
1,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.147,0.495,0.008786549563964815,baseline_oracle_kmeans,,0.3606883977819503,0.627959853231268,0.627959853231268,0.30987780798206743,0.9882153803083608,0.6449479973006674,0.6476803951970319,0.021685200583637553,0.9783147994163625,1.0,0.4137309870650472,0.22079906124198956,0.02886367625781039,0.011658596836479296,0.038252682022323084,0.028454330099045362,0.008932410393133293,0.0,0.0,0.008786549563964815,0.029466132458358267,0.019667780535080545,0.00014586082916847806,0.009798351923277722,0.3325292838184589,0.02932027162918979,0.9950498821189171,0.038252682022323084,0.037585672435247644,0.037995397760187226,0.0,0.0,0.008786549563964815,0.029466132458358267,0.028799122871282827,0.02920884819622241,0.00066700958707544,0.022636482341822806,0.00025728426213585814,0.008731524657993539
1,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.147,0.495,0.008786549563964815,baseline_oracle_quantile,,0.08880995988738921,0.29679004552282545,0.2967900455228254,0.8958063653966367,0.002920967603919311,0.001562955446066181,0.30009676281554076,0.9978796823288572,0.002120317671142846,1.0,0.4391977134219226,0.32489493018476934,0.04530437058396086,0.014649215907537205,0.038252682022323084,0.03165519079644476,0.01262511445764127,0.0,0.0,0.008786549563964815,0.029466132458358267,0.02286864123247994,0.003838564893676455,0.006597491225878327,0.2239008202112016,0.025627567564681812,0.8697295989183127,0.038252682022323084,0.037585672435247644,0.037995397760187226,0.0,0.0,0.008786549563964815,0.029466132458358267,0.028799122871282827,0.02920884819622241,0.00066700958707544,0.022636482341822806,0.00025728426213585814,0.008731524657993539
2,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.151,0.498,0.008507132100485915,1A_predicted_prob,,0.026513290132347753,0.10899722627708189,0.10899722627708189,0.318761293289661,0.009548905131332332,0.09051655781008737,0.13960891874369358,0.9902853350141507,0.009714664985849275,1.0,0.36068063784395,0.8212954042038454,0.01286618185128785,0.005315551640226901,-0.017752639095007405,-0.01457335022370681,-0.0027148230219513733,0.0,0.0,0.008507132100485915,0.02625977119549332,0.023080482324192728,0.011221955122437288,0.003179288871300593,0.12107069965050643,0.015037816073056032,0.5726560205382448,-0.017752639095007405,-0.025246721445367055,-0.016187516283164196,0.0010501113664722875,0.18343832798446247,0.008507132100485915,0.02625977119549332,0.033753853545852974,0.02469464838365011,-0.007494082350359654,-0.2853826217513191,0.0015651228118432094,0.059601540325370905
2,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.151,0.498,0.008507132100485915,1B_residual,,0.03050093425912351,0.11444823600801411,0.11444823600801411,0.3073166671801598,0.01906048059819123,0.092767579555028,0.13971490911112636,0.9834142286558585,0.01658577134414152,1.0,0.35432391873254143,0.7140673874677452,0.02451054376683559,0.003555962356345699,-0.017752639095007405,-0.00286411475978026,-0.0006081202835056324,0.0,0.0,0.008507132100485915,0.02625977119549332,0.011371246860266176,0.009115252383991548,0.014888524335227145,0.5669708324717735,0.017144518811501773,0.6528815001420919,-0.017752639095007405,-0.025246721445367055,-0.016187516283164196,0.0010501113664722875,0.18343832798446247,0.008507132100485915,0.02625977119549332,0.033753853545852974,0.02469464838365011,-0.007494082350359654,-0.2853826217513191,0.0015651228118432094,0.059601540325370905
2,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.151,0.498,0.008507132100485915,1C_cv_decision,,0.026513290132347753,0.10899722627708189,0.10899722627708189,0.318761293289661,0.009548905131332332,0.09051655781008737,0.13960891874369358,0.9902853350141507,0.009714664985849275,1.0,0.36068063784395,0.8212954042038454,0.01286618185128785,0.005315551640226901,-0.017752639095007405,-0.01457335022370681,-0.0027148230219513733,0.0,0.0,0.008507132100485915,0.02625977119549332,0.023080482324192728,0.011221955122437288,0.003179288871300593,0.12107069965050643,0.015037816073056032,0.5726560205382448,-0.017752639095007405,-0.025246721445367055,-0.016187516283164196,0.0010501113664722875,0.18343832798446247,0.008507132100485915,0.02625977119549332,0.033753853545852974,0.02469464838365011,-0.007494082350359654,-0.2853826217513191,0.0015651228118432094,0.059601540325370905
2,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.151,0.498,0.008507132100485915,PS_propensity_score,,0.01015198020660749,0.03973536203487567,0.03973536203487567,0.009903351032079878,0.014110957101358628,0.05337719156815443,0.025797166567197646,0.9870379250774084,0.012962074922591604,0.5343029823268877,0.039658903602632134,0.16380530362976709,0.09182864748530106,0.04792995019996016,-0.017752639095007405,-0.023166838346240275,-0.01737941906501451,0.0024690864220037307,0.524335063429987,0.008507132100485915,0.02625977119549332,0.03167397044672619,0.025886551165500427,-0.005414199251232873,-0.20617846252072658,0.0003732200299928941,0.014212615457096844,-0.017752639095007405,-0.025246721445367055,-0.016187516283164196,0.0010501113664722875,0.18343832798446247,0.008507132100485915,0.02625977119549332,0.033753853545852974,0.02469464838365011,-0.007494082350359654,-0.2853826217513191,0.0015651228118432094,0.059601540325370905
2,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.151,0.498,0.008507132100485915,GMM,,0.011233006914188277,0.05255088295357035,0.05255088295357034,0.14215865847165293,0.0048686354909842485,0.05034620533493772,0.06579116643252496,0.9937015975034429,0.0062984024965571095,1.0,0.15946544539332586,0.2807020176987223,0.06715328112671237,0.046543581256076494,-0.017752639095007405,-0.015316423866350806,-0.006772887272747435,0.0,0.0,0.008507132100485915,0.02625977119549332,0.02382355596683672,0.01528001937323335,0.002436215228656599,0.09277366548702837,0.010979751822259971,0.4181206203405271,-0.017752639095007405,-0.025246721445367055,-0.016187516283164196,0.0010501113664722875,0.18343832798446247,0.008507132100485915,0.02625977119549332,0.033753853545852974,0.02469464838365011,-0.007494082350359654,-0.2853826217513191,0.0015651228118432094,0.059601540325370905
2,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.151,0.498,0.008507132100485915,Prognostic_score,,0.02554855509336766,0.11112872763569524,0.11112872763569524,0.33840591052095254,0.0030793442555601945,0.08488183280619621,0.14212236252756963,0.9949947643363726,0.0050052356636274276,1.0,0.36496316105839144,0.8116831714961676,0.03457268766709176,0.014503071948006152,-0.017752639095007405,-0.012433584214677853,-0.008049443012925471,0.0,0.0,0.008507132100485915,0.02625977119549332,0.020940716315163768,0.01655657511341139,0.0053190548803295525,0.20255526374283128,0.009703196082081932,0.3695080208371041,-0.017752639095007405,-0.025246721445367055,-0.016187516283164196,0.0010501113664722875,0.18343832798446247,0.008507132100485915,0.02625977119549332,0.033753853545852974,0.02469464838365011,-0.007494082350359654,-0.2853826217513191,0.0015651228118432094,0.059601540325370905
2,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.151,0.498,0.008507132100485915,2A_PCA_cum60,,0.025079313753524686,0.07454462195642045,0.07454462195642045,0.08982377619793973,0.006387520473184115,0.16751890695995497,0.08791006787702627,0.9925787819198157,0.007421218080184255,1.0,0.20579019460678327,0.4454855386168306,0.013618657259301226,0.0036717919937453436,-0.017752639095007405,-0.01731509211041611,-0.019733596947185295,0.0,0.0,0.008507132100485915,0.02625977119549332,0.025822224210902026,0.02824072904767121,0.0004375469845912944,0.016662254264667276,-0.0019809578521778892,-0.0754369806739923,-0.017752639095007405,-0.025246721445367055,-0.016187516283164196,0.0010501113664722875,0.18343832798446247,0.008507132100485915,0.02625977119549332,0.033753853545852974,0.02469464838365011,-0.007494082350359654,-0.2853826217513191,0.0015651228118432094,0.059601540325370905
2,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.151,0.498,0.008507132100485915,2B_clustering,,0.026712179576809943,0.09533736558325204,0.09533736558325202,0.24456735687054237,0.020193768098301847,0.1210357078284008,0.12859894426574833,0.9825948859366141,0.01740511406338585,1.0,0.23899873033594043,0.5857256851519483,0.04720767996159325,0.03687119024843066,-0.017752639095007405,-0.023510776427829956,-0.01214042102744503,7.385630634128402e-05,0.04251046340440062,0.008507132100485915,0.02625977119549332,0.032017908528315875,0.020647553127930946,-0.005758137332822554,-0.21927599025732403,0.0056122180675623745,0.2137192295310455,-0.017752639095007405,-0.025246721445367055,-0.016187516283164196,0.0010501113664722875,0.18343832798446247,0.008507132100485915,0.02625977119549332,0.033753853545852974,0.02469464838365011,-0.007494082350359654,-0.2853826217513191,0.0015651228118432094,0.059601540325370905
2,2000,5,1.0,1.0,1.0,1.0,3,False,10,0.6,0.151,0.498,0.008507132100485915,baseline_random,,0.0007630725199182157,0.01644491783349678,0.01644491783349678,0.0015214019822893366,0.0006258337766455092,0.006306795252627841,0.0028180103371875623,0.9967737841373225,0.0032262158626774617,1.0,0.0011396736282444087,0.0016404055112473337,0.0038931618034110382,0.004220062371691147,-0.017752639095007405,-0.01784673061883537,-0.017340086073760964,1.506938015157288e-05,0.006006101158305505,0.008507132100485915,0.02625977119549332,0.026353862719321285,0.02584721817424688,-9.409152382796465e-05,-0.0035831052421397835,0.00041255302124644164,0.015710457573112624,-0.017752639095007405,-0.025246721445367055,-0.016187516283164196,0.0010501113664722875,0.18343832798446247,0.008507132100485915,0.02625977119549332,0.033753853545852974,0.02469464838365011,-0.007494082350359654,-0.2853826217513191,0.0015651228118432094,0.059601540325370905
