sim_id,n,n_strata,z_effect_scale,zx_influence_scale,x_effect_scale,noise_level,n_z_vars,nonlinear,actual_event_rate,actual_treatment_prevalence,true_ate_riskdiff,method,error,ARI,NMI,V_measure,eta2_Z1_age,eta2_Z2_sex,eta2_Z3_bmi,eta2_mean,weighted_entropy_Z2,entropy_reduction_Z2,C1_heterogeneity,W_true,W_est,crude_effect,stratified_effect,true_ate,bias_crude,bias_stratified,bias_reduction,bias_reduction_relative
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,2A_PCA_cum80,,0.01107177476834084,0.046002947589217344,0.046002947589217344,0.09219351287085475,0.000861573623726221,0.054240744840103924,0.04909861044489497,0.9985443308984859,0.0014556691015140677,1.0,0.14181649961873055,0.007116184728566344,0.011144178306852909,0.008333996094538717,0.008956924039439198,0.0021872542674137106,0.0006229279449004813,0.0015643263225132292,0.7152009466018534
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,2A_PCA_k1,,0.016070880732035393,0.0679497910921903,0.0679497910921903,0.2880443473607904,0.0021889342604948744,0.024208522950745416,0.10481393485734357,0.9975853694592798,0.0024146305407202195,1.0,0.2695189453355903,0.017481183493943342,0.011144178306852909,0.0015334180567240577,0.008956924039439198,0.0021872542674137106,0.0074235059827151405,-0.00523625171530143,-2.3939839977969117
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,2A_PCA_k2,,0.025044069101454104,0.07456512696418244,0.07456512696418245,0.17292825633170714,0.007772295808832083,0.10544099817698709,0.09538051677250876,0.9935560999470388,0.006443900052961249,1.0,0.2703223391372285,0.0008556910961854403,0.011144178306852909,0.003924387885401822,0.008956924039439198,0.0021872542674137106,0.005032536154037376,-0.002845281886623666,-1.300846421476197
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,2A_PCA_k3,,0.017100899881651883,0.05943012857934895,0.059430128579348956,0.16065743224899717,0.016829105284357423,0.050170426779846025,0.07588565477106686,0.9869867399653507,0.01301326003464931,1.0,0.19402633384043122,0.0024021472872178817,0.011144178306852909,0.004472791752439465,0.008956924039439198,0.0021872542674137106,0.004484132286999733,-0.0022968780195860225,-1.0501193454302573
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,baseline_random,,0.0002064555621259251,0.00951869471998707,0.00951869471998707,0.0009284567603438674,9.063079833760232e-05,0.0011568074441697903,0.0007252983342837532,0.9991005906785957,0.0008994093214043097,0.4569288667083403,0.0010017578385087544,0.0019761864566263387,0.011144178306852909,0.009731944835350401,0.008956924039439198,0.0021872542674137106,0.0007750207959112028,0.0014122334715025078,0.6456649748236103
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,baseline_oracle_kmeans,,0.344761712109611,0.6009821744835969,0.6009821744835969,0.00018206191524452344,0.7007340485601354,0.7121193684632966,0.4710118263128922,0.29922047657032186,0.7007795234296781,1.0,0.3100026539389946,0.005148409316652391,0.011144178306852909,0.011113816831449965,0.008956924039439198,0.0021872542674137106,0.0021568927920107665,3.0361475402944024e-05,0.013881090943690166
0,2000,3,1.0,1.0,1.0,1.0,3,False,0.1465,0.5035,0.008956924039439198,baseline_oracle_quantile,,0.047864147673986966,0.19810434198739424,0.19810434198739424,0.8099275181509571,0.00022101377805127138,0.0009250880457917406,0.2703578733249334,0.999006533853876,0.0009934661461239447,0.6389545517234793,0.38640129417574853,0.008610062553043418,0.011144178306852909,0.007675651977099994,0.008956924039439198,0.0021872542674137106,0.001281272062339204,0.0009059822050745065,0.4142098239660874
0,2000,5,1.0,0.3,1.0,1.0,3,False,0.1545,0.5125,0.00919130012434972,1A_predicted_prob,,0.001789850429107162,0.02208852414698463,0.022088524146984628,0.05899172169617604,0.0019034348217487332,0.014765226292511143,0.025220127603478637,0.9986144305222453,0.0013855694777547,1.0,0.0803101630970906,0.005700003001986476,0.023489503328213007,0.016141713600906424,0.00919130012434972,0.014298203203863288,0.006950413476556705,0.007347789727306583,0.5138960205378291
0,2000,5,1.0,0.3,1.0,1.0,3,False,0.1545,0.5125,0.00919130012434972,1B_residual,,0.008633232408121557,0.04581887479688129,0.04581887479688129,0.1264008984623776,0.009341309692787533,0.04089629833219043,0.05887950216245186,0.9932224499215554,0.006777550078444605,1.0,0.18020125801292486,0.0024070502412280037,0.023489503328213007,-0.0012514285714285622,0.00919130012434972,0.014298203203863288,0.01044272869577828,0.0038554745080850075,0.26964748319168397
0,2000,5,1.0,0.3,1.0,1.0,3,False,0.1545,0.5125,0.00919130012434972,1C_cv_decision,,0.001789850429107162,0.02208852414698463,0.022088524146984628,0.05899172169617604,0.0019034348217487332,0.014765226292511143,0.025220127603478637,0.9986144305222453,0.0013855694777547,1.0,0.0803101630970906,0.005700003001986476,0.023489503328213007,0.016141713600906424,0.00919130012434972,0.014298203203863288,0.006950413476556705,0.007347789727306583,0.5138960205378291
