dataset,method,n_strata,true_ate_riskdiff,error,ARI,NMI,V_measure,eta2_Z1_age,eta2_mean,weighted_entropy_Z2,entropy_reduction_Z2,C1_heterogeneity,W_true,W_est,crude_effect,stratified_effect,re_effect,re_tau2,re_I2,true_ate,bias_crude,bias_stratified,bias_re,bias_reduction,bias_reduction_relative,bias_reduction_re,bias_reduction_relative_re,eta2_Z2_sex,eta2_Z3_bmi
Kidney Stone,baseline_random,3,-0.053671217385603764,,0.0013151458465541976,0.0026876749264397788,0.002687674926439779,0.0018514114704694358,0.0018514114704694358,,,0.4243264274224644,,0.00013146856253110073,0.04571428571428571,0.047516458946628495,0.048155371612758506,0.00348573371155682,0.5651558749088598,-0.053671217385603764,0.09938550309988947,0.10118767633223226,0.10182658899836228,-0.001802173232342788,-0.018133160029702555,-0.0024410858984728057,-0.024561790425504437,,
Kidney Stone,baseline_oracle_kmeans,3,-0.053671217385603764,,0.7071576418751715,0.7336418149856304,0.7336418149856305,0.9109406000747828,0.9109406000747828,,,1.0,,0.17398639754205913,0.04571428571428571,-0.0454800816607009,-0.04466631677410459,0.0,0.0,-0.053671217385603764,0.09938550309988947,0.008191135724902862,0.009004900611499174,0.09119436737498661,0.9175821878501718,0.0903806024883903,0.9093942242014048,,
Kidney Stone,baseline_oracle_quantile,3,-0.053671217385603764,,0.4464060229767921,0.5177883618124149,0.5177883618124149,0.8533740733722198,0.8533740733722198,,,1.0,,0.1442253573387824,0.04571428571428571,-0.011193972050336584,-0.008095488827253234,0.0,0.0,-0.053671217385603764,0.09938550309988947,0.04247724533526718,0.04557572855835053,0.05690825776462229,0.5726011942347916,0.05380977454153894,0.5414247839290637,,
UC Berkeley,1A_predicted_prob,2,0.04337162018550763,,0.0765002174088574,0.1009559881514245,0.1009559881514245,0.14368725732817728,0.12113858055900201,,,1.0,,0.14450354931360399,-0.15668942589923518,-0.13193039488647879,-0.13031997187545818,0.000254616047893616,0.36754391774442585,0.04337162018550763,0.20006104608474282,0.17530201507198642,0.17369159206096582,0.024759031012756394,0.1237573805460801,0.026369454023776995,0.13180703860064436,0.03396726806646475,0.185761216282364
UC Berkeley,1B_residual,2,0.04337162018550763,,0.06090060793790467,0.08688439915399118,0.08688439915399118,0.03467360784353193,0.025125783066212878,,,0.014435354843211123,,0.03458038596825186,-0.15668942589923518,-0.04676161320770338,-0.04790078420490605,0.00842552067560561,0.9695424398229192,0.04337162018550763,0.20006104608474282,0.09013323339321101,0.09127240439041368,0.1099278126915318,0.5494713480852642,0.10878864169432914,0.5437772311169857,0.004846539337842032,0.035857202017264674
UC Berkeley,1D_ml_uncertainty,2,0.04337162018550763,,0.014322079509452986,0.01917921787768731,0.01917921787768731,0.0017454239752176526,0.006799109050059535,,,0.09100492347963562,,0.001881517522096865,-0.15668942589923518,-0.1254552264640303,-0.12772508470353963,0.0003912417682835369,0.5073432737701972,0.04337162018550763,0.20006104608474282,0.16882684664953793,0.17109670488904727,0.03123419943520489,0.15612334358171132,0.028964341195695548,0.14477751547608475,0.006170164779160337,0.012481738395800619
UC Berkeley,2A_PCA_cum60,2,0.04337162018550763,,0.029511334278468537,0.03750160137325115,0.03750160137325115,0.12454746302621933,0.10291131714374523,,,0.7669018042334943,,0.3402397770996304,-0.15668942589923518,-0.14642221077763748,-0.14557938028359224,0.0007153338031105257,0.6262134482750874,0.04337162018550763,0.20006104608474282,0.18979383096314512,0.18895100046909988,0.0102672151215977,0.05132041105717633,0.011110045615642938,0.05553327763235272,0.008914696087675944,0.17527179231734039
UC Berkeley,2B_clustering,2,0.04337162018550763,,0.07603287098130035,0.1008108763208082,0.1008108763208082,0.2155170394976491,0.1474410687294959,,,1.0,,0.18793866090800904,-0.15668942589923518,-0.13080045809780566,-0.12958340225919154,0.0006158970175373044,0.583197682329265,0.04337162018550763,0.20006104608474282,0.1741720782833133,0.17295502244469918,0.02588896780142952,0.12940534056021757,0.027106023640043636,0.1354887629077074,0.06890771111126778,0.15789845557957077
UC Berkeley,PS_propensity_score,2,0.04337162018550763,,0.07486819915702954,0.09911199709451189,0.09911199709451188,0.23139774561768175,0.1326582933465845,,,1.0,,0.15334765254478144,-0.15668942589923518,-0.13094074065436354,-0.12895276820841398,0.0,0.0,0.04337162018550763,0.20006104608474282,0.17431236083987117,0.1723243883939216,0.025748685244871644,0.12870414180462142,0.027736657690821204,0.13864097101177997,0.0733915164747795,0.09318561794729216
UC Berkeley,GMM,2,0.04337162018550763,,0.07775219555002733,0.10362253485448228,0.10362253485448228,0.2205510962400391,0.13593871167078697,,,0.8817678303553043,,0.20357304476908822,-0.15668942589923518,-0.1288699827754874,-0.12786854786349428,0.0008669080520065965,0.6629177792066964,0.04337162018550763,0.20006104608474282,0.17224160296099503,0.1712401680490019,0.02781944312374779,0.13905477187180104,0.028820878035740904,0.14406041855610818,0.045811468059178705,0.14145357071314313
UC Berkeley,Prognostic_score,2,0.04337162018550763,,0.07621288737353685,0.09969864576486638,0.09969864576486638,0.1820201556852787,0.14060724441779573,,,1.0,,0.2201531280359904,-0.15668942589923518,-0.13098560643572696,-0.1293111900519223,0.0002240484388978028,0.3375759751114445,0.04337162018550763,0.20006104608474282,0.1743572266212346,0.17268281023742993,0.02570381946350822,0.1284798813489182,0.027378235847312887,0.1368494086335822,0.02193311362544643,0.21786846394266204
UC Berkeley,baseline_random,2,0.04337162018550763,,-0.00017152883862103503,0.0002490166500712685,0.0002490166500712685,0.0003138014915627543,0.0005399168223838374,,,1.0,,0.00024690453070419505,-0.15668942589923518,-0.15658727261703112,-0.15653483898341156,0.0,0.0,0.04337162018550763,0.20006104608474282,0.19995889280253876,0.1999064591689192,0.00010215328220405939,0.0005106105571436315,0.0001545869158236235,0.0007726987279579323,0.0008112681635260077,0.0004946808120627503
UC Berkeley,baseline_oracle_kmeans,2,0.04337162018550763,,0.033056561494631626,0.04221851108335496,0.04221851108335496,0.27131993490690937,0.23406466823633365,,,1.0,,0.20807683689326717,-0.15668942589923518,-0.14675930332589626,-0.14590025705184606,0.0003137558985544717,0.4210037826776963,0.04337162018550763,0.20006104608474282,0.1901309235114039,0.1892718772373537,0.009930122573338918,0.0496354626134099,0.010789168847389119,0.05392938334841557,0.30826487462178126,0.12260919518031028
UC Berkeley,baseline_oracle_quantile,2,0.04337162018550763,,0.022689391718674155,0.028288195672777273,0.028288195672777273,0.638821626524904,0.21505595911599187,,,0.5181187544961934,,0.40101747537890664,-0.15668942589923518,-0.1498122870013518,-0.14915105727661726,0.0008849736191095058,0.674508185225282,0.04337162018550763,0.20006104608474282,0.19318390718685943,0.1925226774621249,0.006877138897883384,0.034375202131904925,0.007538368622617919,0.03768034192635772,0.0029204421713130676,0.003425808651758599
UC Berkeley,1A_predicted_prob,3,0.04337162018550763,,0.08172589048816033,0.1083062831662702,0.1083062831662702,0.18453905152431388,0.15201066196157387,,,0.3127633585627474,,0.18222273458375426,-0.15668942589923518,-0.12609345608675332,-0.12507057853468637,0.0028352242963603277,0.812902523784659,0.04337162018550763,0.20006104608474282,0.16946507627226096,0.168442198720194,0.03059596981248186,0.15293316920637245,0.03161884736454881,0.1580459963763038,0.03918689486915416,0.23230603949125356
UC Berkeley,1B_residual,3,0.04337162018550763,,0.06657169524029383,0.0944561351441768,0.09445613514417682,0.08400090890764189,0.07163483910488544,,,0.028216627366411617,,0.09883887786390233,-0.15668942589923518,-0.056459169056766775,-0.055493433903627515,0.011232331653294665,0.977629184793724,0.04337162018550763,0.20006104608474282,0.0998307892422744,0.09886505408913515,0.10023025684246842,0.5009983642693361,0.10119599199560766,0.5058255666260116,0.020996912926021395,0.10990669548099305
UC Berkeley,1D_ml_uncertainty,3,0.04337162018550763,,0.015318516029455618,0.021135612252332733,0.021135612252332733,0.004251849152560182,0.010918600712315922,,,0.20381603498788758,,0.006042897899752986,-0.15668942589923518,-0.11832121545623987,-0.11951418688439075,0.00030299703743433433,0.3595528236310151,0.04337162018550763,0.20006104608474282,0.1616928356417475,0.1628858070698984,0.03836821044299532,0.19178251435685856,0.03717523901484443,0.18581947731642656,0.006979165789017202,0.021524787195370383
UC Berkeley,2A_PCA_cum60,3,0.04337162018550763,,0.03238827847195279,0.040570652646589336,0.04057065264658933,0.15672247535390346,0.12945955518638633,,,0.7128635948080241,,0.4239179010264533,-0.15668942589923518,-0.14495061205753662,-0.14372099380661596,0.0006263720070514415,0.4945065465825238,0.04337162018550763,0.20006104608474282,0.18832223224304426,0.1870926139921236,0.011738813841698559,0.058676159459479016,0.01296843209261922,0.06482237470219965,0.011499087890121041,0.2201571023151345
UC Berkeley,2B_clustering,3,0.04337162018550763,,0.05757884851291028,0.07182713237677543,0.07182713237677545,0.20245572656917057,0.18270417983911377,,,1.0,,0.2490893945734688,-0.15668942589923518,-0.13410593812006005,-0.13358208282760728,0.0,0.0,0.04337162018550763,0.20006104608474282,0.1774775583055677,0.17695370301311492,0.022583487779175127,0.11288298357496895,0.0231073430716279,0.11550146079832047,0.10917851720098568,0.236478295747185
UC Berkeley,PS_propensity_score,3,0.04337162018550763,,0.08412479092202542,0.11138173372513833,0.11138173372513835,0.2665869461380518,0.15771180768266127,,,0.28416253144826986,,0.17722227146369707,-0.15668942589923518,-0.12597932993120448,-0.12515158045726674,0.00286604574175055,0.8134331318773954,0.04337162018550763,0.20006104608474282,0.1693509501167121,0.16852320064277437,0.030710095968030704,0.15350362586338961,0.03153784544196844,0.1576411103469363,0.08525270507217139,0.12129577183776064
UC Berkeley,GMM,3,0.04337162018550763,,0.061428216179489216,0.07836285890402374,0.07836285890402374,0.2697432226345964,0.17201219149426702,,,0.825579757905717,,0.22418653901902852,-0.15668942589923518,-0.13759761443631985,-0.1365079396099427,0.000671498644399468,0.5058007644390207,0.04337162018550763,0.20006104608474282,0.18096923462182748,0.17987955979545034,0.01909181146291533,0.09542992919685289,0.020181486289292477,0.10087664082664005,0.043953600831829746,0.20233975101637489
UC Berkeley,Prognostic_score,3,0.04337162018550763,,0.0795302512759841,0.10442793087638487,0.10442793087638487,0.23149196600322142,0.17005208423185392,,,1.0,,0.2626443438497579,-0.15668942589923518,-0.12785256676621753,-0.12583027915606387,0.0008063739721862446,0.5523251639550265,0.04337162018550763,0.20006104608474282,0.17122418695172517,0.1692018993415715,0.028836859133017645,0.14414029966034858,0.030859146743171306,0.15424865233434715,0.025813719148150775,0.25285056754418955
UC Berkeley,baseline_random,3,0.04337162018550763,,-0.00026660113438765215,0.00044392150698754614,0.00044392150698754614,0.0008107179318594909,0.0007858033579174763,,,1.0,,0.0013046169680944741,-0.15668942589923518,-0.15666969839602074,-0.1563898342593441,0.0,0.0,0.04337162018550763,0.20006104608474282,0.20004131858152838,0.19976145444485174,1.97275032144395e-05,9.86074180882035e-05,0.0002995916398910725,0.001497501116555,0.0011528366330996727,0.00039385550879326504
UC Berkeley,baseline_oracle_kmeans,3,0.04337162018550763,,0.02837559314037352,0.03579167227458283,0.035791672274582825,0.322521611095527,0.3775167769591255,,,0.3100493891710585,,0.34392444180047166,-0.15668942589923518,-0.1474765859388813,-0.147493893447152,0.002160109582738222,0.7707445527360111,0.04337162018550763,0.20006104608474282,0.19084820612438894,0.19086551363265963,0.00921283996035388,0.046050143896835705,0.009195532452083183,0.04596363276131277,0.42789028955714836,0.38213843022470123
UC Berkeley,baseline_oracle_quantile,3,0.04337162018550763,,0.021503613924393754,0.027207546827299204,0.027207546827299204,0.7963026823648505,0.26818179452568097,,,0.353167793801457,,0.4964893041419671,-0.15668942589923518,-0.14999706772218444,-0.1491851967009504,0.0017770121749232327,0.7355251789233318,0.04337162018550763,0.20006104608474282,0.19336868790769207,0.19255681688645804,0.0066923581770507445,0.033451580445180484,0.007504229198284779,0.03750969689074857,0.003909024214422704,0.004333676997769779
UC Berkeley,1A_predicted_prob,4,0.04337162018550763,,0.07761393333474642,0.10627569350475202,0.10627569350475202,0.1983075722773827,0.164856973833032,,,0.8217639768990446,,0.19422283599283308,-0.15668942589923518,-0.1233488712707506,-0.12144502019994563,0.0011524776833467822,0.5704741989196813,0.04337162018550763,0.20006104608474282,0.16672049145625822,0.16481664038545327,0.03334055462848459,0.1666519059105691,0.03524440569928955,0.17616825658484536,0.047451298624571155,0.24881205059714212
UC Berkeley,1B_residual,4,0.04337162018550763,,0.07077935531086023,0.1025822694749746,0.1025822694749746,0.11840475572648672,0.09569554092832488,,,0.047990188634246644,,0.13280862103940616,-0.15668942589923518,-0.061960954173987504,-0.06039405610724034,0.007867543174282786,0.9703958470677317,0.04337162018550763,0.20006104608474282,0.10533257435949514,0.10376567629274797,0.09472847172524768,0.4734978326821411,0.09629536979199485,0.48132993242075517,0.02361090341445975,0.1450709636440282
UC Berkeley,1D_ml_uncertainty,4,0.04337162018550763,,0.014053389667719853,0.020025264053619637,0.020025264053619637,0.005117103033318164,0.011520716414479088,,,0.1862020858303205,,0.007005657728357817,-0.15668942589923518,-0.11922909385731331,-0.12092466774172395,0.0005818346527253409,0.45864084501408003,0.04337162018550763,0.20006104608474282,0.16260071404282095,0.16429628792723158,0.03746033204192187,0.18724450748925026,0.035764758157511234,0.17876922498126813,0.00720071413968389,0.022244332070435212
UC Berkeley,2A_PCA_cum60,4,0.04337162018550763,,0.03161969385594428,0.042851334338619554,0.04285133433861956,0.17558020724050385,0.14008670222564285,,,1.0,,0.464223423836999,-0.15668942589923518,-0.14130984967554402,-0.13947092643244427,9.135425538389178e-05,0.09659693009982218,0.04337162018550763,0.20006104608474282,0.18468146986105166,0.1828425466179519,0.015379576223691155,0.07687441670767137,0.01721849946679091,0.08606622730292746,0.012179460194705628,0.23250043924171906
UC Berkeley,2B_clustering,4,0.04337162018550763,,0.043692232510485554,0.05979479148778497,0.059794791487784965,0.20757951227631785,0.19505733205761921,,,1.0,,0.1969317668969699,-0.15668942589923518,-0.1385732540903091,-0.13652012458877386,9.468479591285939e-05,0.09891210385402241,0.04337162018550763,0.20006104608474282,0.18194487427581674,0.1798917447742815,0.01811617180892608,0.09055321944708994,0.020169301310461324,0.10081573452294113,0.18656258556207664,0.19102989833446316
UC Berkeley,PS_propensity_score,4,0.04337162018550763,,0.07847531233962203,0.10689678524412542,0.10689678524412544,0.301286954018558,0.17653724579133723,,,0.5734409815222867,,0.19956165612019172,-0.15668942589923518,-0.12076938710044105,-0.11991246158159453,0.001380744775822633,0.61254343819738,0.04337162018550763,0.20006104608474282,0.1641410072859487,0.16328408176710216,0.03592003879879413,0.17954539127811486,0.03677696431764066,0.18382871147270963,0.09787784852206612,0.13044693483338762
UC Berkeley,GMM,4,0.04337162018550763,,0.057072526470774966,0.07190747737994282,0.07190747737994282,0.30315747038506724,0.26545389743370346,,,1.0,,0.23137496480500486,-0.15668942589923518,-0.13380310355159514,-0.13203482071353195,0.0,0.0,0.04337162018550763,0.20006104608474282,0.17717472373710277,0.1754064408990396,0.022886322347640042,0.11439669438670108,0.024654605185703227,0.12323541073188182,0.2994753030673557,0.1937289188486874
UC Berkeley,Prognostic_score,4,0.04337162018550763,,0.07687456784641768,0.10364355457809385,0.10364355457809386,0.2479975618786687,0.1891138877714836,,,1.0,,0.28422686131241215,-0.15668942589923518,-0.12564565053864205,-0.12296642326828107,0.0007594791412630313,0.46583230477254967,0.04337162018550763,0.20006104608474282,0.16901727072414968,0.1663380434537887,0.031043775360593134,0.15517151373607962,0.033723002630954124,0.16856356242718817,0.03326858609333262,0.2860755153424494
UC Berkeley,baseline_random,4,0.04337162018550763,,-0.00023751634090476387,0.0007895399986145916,0.0007895399986145918,0.0011442346509550855,0.0011001409942607713,,,0.4769329726761842,,0.0016211580359432043,-0.15668942589923518,-0.15610173120718535,-0.15631519342063693,0.0008162926121406721,0.49198138629318494,0.04337162018550763,0.20006104608474282,0.19947335139269298,0.19968681360614457,0.0005876946920498338,0.0029375768224310095,0.0003742324785982465,0.0018705914315759742,0.0015702216775378395,0.0005859666542893886
UC Berkeley,baseline_oracle_kmeans,4,0.04337162018550763,,0.022504623606939975,0.030953653212211073,0.030953653212211076,0.4769601959047106,0.4791176343028027,,,0.7889413552377041,,0.3761531904371267,-0.15668942589923518,-0.1480622155123096,-0.14777730451484297,0.0007073482889978416,0.45266641464356305,0.04337162018550763,0.20006104608474282,0.19143383569781725,0.1911489247003506,0.008627210386925571,0.04312288951678889,0.008912121384392208,0.04454700981927873,0.4774107279298875,0.48298197907380985
UC Berkeley,baseline_oracle_quantile,4,0.04337162018550763,,0.02005451217807947,0.026882933728329,0.026882933728329,0.8636072564976687,0.29023978171370984,,,0.9345984560001361,,0.5320387107872402,-0.15668942589923518,-0.1495010949899848,-0.1480412396792202,0.00044023995854479235,0.3405837451616147,0.04337162018550763,0.20006104608474282,0.19287271517549243,0.19141285986472784,0.00718833090925039,0.03593068740731031,0.00864818622001498,0.04322773667969193,0.0032840284676464914,0.003828060175814276
UC Berkeley,1A_predicted_prob,6,0.04337162018550763,,0.06762247680302125,0.10165125417983321,0.1016512541798332,0.21067113785857056,0.17552243862899153,,,0.6114572909234227,,0.20567379468869795,-0.15668942589923518,-0.12158671679246649,-0.11906853308378572,0.001910619983721881,0.5945995321264681,0.04337162018550763,0.20006104608474282,0.16495833697797413,0.16244015326929334,0.03510270910676869,0.17545998980680988,0.037620892815449475,0.1880470663914945,0.05311176235591161,0.2627844156724925
UC Berkeley,1B_residual,6,0.04337162018550763,,0.06502856041963992,0.10374596874665787,0.10374596874665788,0.14293129303212052,0.11771700828368148,,,0.08048897925769727,,0.16049498641584636,-0.15668942589923518,-0.05524020136816687,-0.05287691362667766,0.004935703928122943,0.9548455688496643,0.04337162018550763,0.20006104608474282,0.0986118215536745,0.09624853381218529,0.10144922453106832,0.5070913429498712,0.10381251227255753,0.5189041760212736,0.03303101623952222,0.17718871557940166
UC Berkeley,1D_ml_uncertainty,6,0.04337162018550763,,0.011620097263993904,0.019245304382816603,0.0192453043828166,0.005955272102909034,0.012843919121510153,,,0.3438896459803754,,0.0094362090287462,-0.15668942589923518,-0.11825932938872773,-0.11822301216856927,0.0003404034245903371,0.25646648338224065,0.04337162018550763,0.20006104608474282,0.16163094957423535,0.1615946323540769,0.03843009651050747,0.19209185027568565,0.03846641373066592,0.1922733809677879,0.007530802370429438,0.02504568289119199
UC Berkeley,2A_PCA_cum60,6,0.04337162018550763,,0.026636859978170023,0.040253610327601844,0.040253610327601844,0.1814090706209465,0.14888710580018302,,,1.0,,0.4870313091485948,-0.15668942589923518,-0.14099347893621503,-0.13828567558982974,0.0,0.0,0.04337162018550763,0.20006104608474282,0.18436509912172266,0.18165729577533737,0.015695946963020152,0.07845578772177164,0.018403750309405442,0.0919906731948702,0.014537611766984936,0.25071463501261765
UC Berkeley,2B_clustering,6,0.04337162018550763,,0.037812339744782424,0.058042489762751094,0.058042489762751094,0.31451353324178205,0.35633441888976275,,,0.7950936929736294,,0.2625299297965914,-0.15668942589923518,-0.1393376586940463,-0.13663963313973285,0.0008130893407135275,0.3874515475414885,0.04337162018550763,0.20006104608474282,0.18270927887955393,0.18001125332524048,0.017351767205188884,0.08673236267013684,0.020049792759502333,0.10021837410072099,0.3886572290374141,0.36583249439009197
UC Berkeley,PS_propensity_score,6,0.04337162018550763,,0.06717277773153052,0.10090987451848853,0.10090987451848853,0.3180692221270219,0.18672948228672648,,,0.5348980997194268,,0.20798618538955016,-0.15668942589923518,-0.1215078091689916,-0.11999535684032536,0.0020129400295463397,0.6060408992052717,0.04337162018550763,0.20006104608474282,0.16487942935449923,0.163366977025833,0.03518161673024359,0.17585440753589376,0.03669406905890982,0.18341436165122704,0.10430129166601626,0.1378179330671413
UC Berkeley,GMM,6,0.04337162018550763,,0.04285990521050346,0.060596948953126714,0.06059694895312671,0.31160282599985595,0.33439221823641957,,,0.9138224978990007,,0.2554080109867892,-0.15668942589923518,-0.1357090458044558,-0.13143168787588672,0.0006911954723131749,0.3481904916491259,0.04337162018550763,0.20006104608474282,0.17908066598996344,0.17480330806139435,0.02098038009477937,0.10486989099263433,0.025257738023348464,0.12625015472852053,0.36864028384453323,0.3229335448648694
UC Berkeley,Prognostic_score,6,0.04337162018550763,,0.06659345525618014,0.09889379508036591,0.0988937950803659,0.2648362990326166,0.20026724159046175,,,1.0,,0.303548674263204,-0.15668942589923518,-0.12439382447541812,-0.12004575354606477,0.0003245568111135568,0.19903977880871548,0.04337162018550763,0.20006104608474282,0.16776544466092574,0.1634173737315724,0.03229560142381707,0.16142873415815862,0.036643672353170426,0.18316245501210027,0.03821193778288832,0.29775348795588036
UC Berkeley,baseline_random,6,0.04337162018550763,,-0.0002794296548225527,0.0011110526195565915,0.0011110526195565918,0.0015876296763429872,0.0018474606797619683,,,0.5512939266257053,,0.0015459993854821663,-0.15668942589923518,-0.1551168981790311,-0.15552759763672247,0.0009290972048430272,0.423517693581651,0.04337162018550763,0.20006104608474282,0.19848851836453874,0.1988992178222301,0.001572527720204081,0.007860239416812687,0.0011618282625127097,0.005807368726946316,0.002358787078935107,0.0015959652840078105
UC Berkeley,baseline_oracle_kmeans,6,0.04337162018550763,,0.021408276424854513,0.031545070996001436,0.031545070996001436,0.6022038754913701,0.5960436565402718,,,1.0,,0.4429015574434444,-0.15668942589923518,-0.14513852997885318,-0.14320955177868563,0.0,0.0,0.04337162018550763,0.20006104608474282,0.18851015016436082,0.18658117196419327,0.011550895920381998,0.05773685655671923,0.013479874120549545,0.0673788045416881,0.5943085637256641,0.5916185304037814
UC Berkeley,baseline_oracle_quantile,6,0.04337162018550763,,0.01644802594294516,0.025191263945324775,0.025191263945324775,0.9211785912119506,0.30992150596390583,,,0.7762902199143161,,0.5688261385813246,-0.15668942589923518,-0.14860647527602142,-0.1470805121119991,0.0007739383269572055,0.3774207645264543,0.04337162018550763,0.20006104608474282,0.19197809546152905,0.19045213229750674,0.008082950623213764,0.04040242106796721,0.009608913787236079,0.0480299087467827,0.0040635786339883505,0.0045223480457785865
Israel Vaccine,1A_predicted_prob,2,-0.00446415120585996,,0.016837449315833957,0.01469814041639181,0.01469814041639181,0.0642640778282013,0.05843651783176644,0.8494055600514065,0.15059443994859345,0.6559340644555294,,0.0105858533307428,-0.002875869808255517,-0.0028588514035460377,-0.0028594993367901224,1.9014354709119107e-07,0.46308004382258927,-0.00446415120585996,0.0015882813976044428,0.001605299802313922,0.0016046518690698373,-1.701840470947919e-05,-0.010714980818353537,-1.637047146539443e-05,-0.010307034691765304,0.05260895783533157,
Israel Vaccine,1B_residual,2,-0.00446415120585996,,0.01691760225826075,0.014765377861306519,0.014765377861306519,0.06431887042578172,0.05851395013609245,0.8493232613372956,0.15067673866270437,1.0,,0.01063581910330258,-0.002875869808255517,-0.0027480224197422107,-0.0027335669720576633,1.4876668455399226e-05,0.9864405657619515,-0.00446415120585996,0.0015882813976044428,0.001716128786117749,0.0017305842338022964,-0.0001278473885133061,-0.08049416728429515,-0.00014230283619785355,-0.08959548126200101,0.05270902984640319,
Israel Vaccine,1D_ml_uncertainty,2,-0.00446415120585996,,0.053821744971874246,0.047608727016777305,0.047608727016777305,0.07798564654417094,0.055013902094625214,0.8662001892492504,0.13379981075074965,1.0,,0.07419814754623655,-0.002875869808255517,-0.0031372018193803605,-0.003118457506347308,1.9461943244050438e-05,0.9868003584808722,-0.00446415120585996,0.0015882813976044428,0.0013269493864795992,0.0013456936995126516,0.00026133201112484364,0.16453760115745408,0.00024258769809179124,0.15273596886400542,0.03204215764507949,
Israel Vaccine,2A_PCA_cum60,2,-0.00446415120585996,,0.4731292487293238,0.45683888658025357,0.45683888658025357,0.5171073426909946,0.47201946858370303,,,1.0,,0.41593986220964096,-0.002875869808255517,-0.0033266720084143397,-0.003286031909113909,4.423550346066216e-06,0.934365404908608,-0.00446415120585996,0.0015882813976044428,0.00113747919744562,0.0011781192967460505,0.0004508022001588228,0.2838301832652288,0.0004101621008583923,0.2582427153507102,0.42693159447641155,
Israel Vaccine,2B_clustering,2,-0.00446415120585996,,0.6442334112048341,0.5921719455510599,0.5921719455510599,0.6594783034379148,0.59383321518194,0.4310546158104061,0.568945384189594,1.0,,0.5572136367824252,-0.002875869808255517,-0.0036511281224670513,-0.004131810742367859,1.0597910020778988e-05,0.9467725931675847,-0.00446415120585996,0.0015882813976044428,0.0008130230833929084,0.000332340463492101,0.0007752583142115344,0.48811143628631126,0.0012559409341123418,0.7907546710593223,0.5281881269259652,
Israel Vaccine,PS_propensity_score,2,-0.00446415120585996,,0.31737148295186834,0.3071886679166758,0.3071886679166759,0.4608238219840832,0.4013663373039861,0.5729360999319767,0.4270639000680233,0.916789457928064,,0.3650737305344637,-0.002875869808255517,-0.0036106218532063927,-0.0035596877015035312,6.072551064496049e-06,0.9410467961723653,-0.00446415120585996,0.0015882813976044428,0.0008535293526535669,0.0009044635043564285,0.0007347520449508759,0.4626082292842316,0.0006838178932480144,0.4305395091067593,0.34190885262388887,
Israel Vaccine,GMM,2,-0.00446415120585996,,0.03354045089352227,0.007011238131481002,0.007011238131481002,0.00856205749039473,0.007456059924586233,0.8870322159193477,0.11296778408065233,1.0,,0.04623924601257168,-0.002875869808255517,-0.0028999834002789294,-0.0031083943912180736,5.390618184379699e-07,0.4979141069361577,-0.00446415120585996,0.0015882813976044428,0.0015641678055810303,0.0013557568146418861,2.4113592023412584e-05,0.015182191304250248,0.0002325245829625567,0.14640011733013214,0.006350062358777738,
Israel Vaccine,Prognostic_score,2,-0.00446415120585996,,0.5472153862234955,0.5359523391158161,0.535952339115816,0.637735357387089,0.5406499504230302,,,1.0,,0.43547159695317983,-0.002875869808255517,-0.003603400321371632,-0.0035604660465955703,7.639236338972995e-06,0.9541892940320506,-0.00446415120585996,0.0015882813976044428,0.0008607508844883276,0.0009036851592643894,0.0007275305131161152,0.45806147085360793,0.0006845962383400534,0.4310295640134105,0.44356454345897156,
Israel Vaccine,baseline_random,2,-0.00446415120585996,,-1.1856230032310469e-05,5.13136797597e-07,5.13136797597e-07,3.170383522864905e-08,1.5374432336176699e-06,0.8919137894587617,0.10808621054123835,1.0,,6.948290632857734e-07,-0.002875869808255517,-0.0028735060663129153,-0.002869538198087504,0.0,0.0,-0.00446415120585996,0.0015882813976044428,0.0015906451395470444,0.0015946130077724558,-2.3637419426015584e-06,-0.0014882387630847926,-6.331610168012949e-06,-0.003986453645785204,3.0431826320066907e-06,
Israel Vaccine,baseline_oracle_kmeans,2,-0.00446415120585996,,0.6403455054331032,0.5875432895070559,0.5875432895070559,0.6945972745741709,0.6378736387362379,0.3729433079493031,0.6270566920506969,1.0,,0.5530035164701745,-0.002875869808255517,-0.0037687763994489164,-0.004322707384294196,1.3383832413450444e-05,0.9535487443487501,-0.00446415120585996,0.0015882813976044428,0.0006953748064110433,0.00014144382156576398,0.0008929065911933995,0.5621841271579102,0.0014468375760386789,0.9109453641029231,0.581150002898305,
Israel Vaccine,baseline_oracle_quantile,2,-0.00446415120585996,,0.5131705227288766,0.49794913942555213,0.4979491394255521,0.6972970265735017,0.5296982991036948,0.5477745609715451,0.4522254390284549,0.8495168526662072,,0.4067206441027653,-0.002875869808255517,-0.0034527794846286944,-0.0034090084359252176,5.4752205491529475e-06,0.9422224404561026,-0.00446415120585996,0.0015882813976044428,0.0010113717212312653,0.001055142769934742,0.0005769096763731775,0.3632288820125408,0.0005331386276697008,0.3356701328075855,0.362099571633888,
Israel Vaccine,1A_predicted_prob,3,-0.00446415120585996,,0.014409684623800047,0.014322731545548497,0.014322731545548495,0.07891353030627464,0.07151716036793834,0.8396240533745299,0.16037594662547006,1.0,,0.012586884531142428,-0.002875869808255517,-0.0028527688301212767,-0.0028346983409294293,2.1737030022585482e-07,0.3982006220953327,-0.00446415120585996,0.0015882813976044428,0.001611382375738683,0.0016294528649305304,-2.3100978134240127e-05,-0.014544638103224372,-4.117146732608755e-05,-0.02592202325619697,0.06412079042960205,
